branch,position,delivery_start,delivery_end,q0,a_final,ell,pv,price,c,s,g,w,E_before,E_after,soc_before_pct,soc_after_pct,R,plan_time,version_id,published,normal,adjustment,emergency,total,adjust_up_kwh,adjust_down_kwh
Q43/C1-P1,11345,2025-03-20 18:50:00,2025-03-20 19:00:00,0,0,745.041066666667,0.0667333333333333,1.2813,0,720.095571779706,24.8787615536269,0,8480.12577978086,7680.01958891452,70.6677148315072,64.0001632409544,7680.01958891452,11340,C1_d78_s0,11232,0,0,159.385785893311,159.385785893311,0,0
Q43/C1-P1,11346,2025-03-20 19:00:00,2025-03-20 19:10:00,0,0,763.206666666667,0,1.2693,0,715.450704025317,47.7559626413497,0,7680.01958891452,6885.07436221973,64.0001632409544,57.3756196851644,6885.07436221973,11346,C1_d78_s0,11232,0,0,303.083216903326,303.083216903326,0,0
Q43/C1-P1,11347,2025-03-20 19:10:00,2025-03-20 19:20:00,0,0,746.718033333333,0,1.2899,0,713.305774688143,33.4122586451905,0,6885.07436221973,6092.51239034401,57.3756196851644,50.7709365862001,6092.51239034401,11346,C1_d78_s0,11232,0,0,215.492362132156,215.492362132156,0,0
Q43/C1-P1,11348,2025-03-20 19:20:00,2025-03-20 19:30:00,4.38499651954294,4.38499651954294,714.2603,0.0048,1.2669,0,708.267039800274,1.60346368018338,0,6092.51239034401,5305.54901278815,50.7709365862001,44.2129084399013,5305.54901278815,11346,C1_d78_s0,11232,5.55535209060895,0,10.1571406821216,15.7124927727306,0,0
Q43/C1-P1,11349,2025-03-20 19:30:00,2025-03-20 19:40:00,-0,-0,699.463333333333,0,1.2323,0,699.463333333333,0,0,5305.54901278815,4528.36753130667,44.2129084399013,37.7363960942223,4504.6260683226,11346,C1_d78_s0,11232,-0,0,0,0,0,0
Q43/C1-P1,11350,2025-03-20 19:40:00,2025-03-20 19:50:00,-0,-0,721.8114,0,1.2902,0,721.8114,0,0,4528.36753130667,3726.35486464001,37.7363960942223,31.0529572053334,3674.9827654906,11346,C1_d78_s0,11232,-0,0,0,0,0,0
Q43/C1-P1,11351,2025-03-20 19:50:00,2025-03-20 20:00:00,-0,-0,728.49135,0.00035,1.2824,0,728.491,0,0,3726.35486464001,2916.92042019556,31.0529572053334,24.3076701682963,2853.61545794873,11346,C1_d78_s0,11232,-0,0,0,0,0,0
Q43/C1-P1,11352,2025-03-20 20:00:00,2025-03-20 20:10:00,0,0,726.368333333333,0,1.2233,0,711.727915115637,14.6404182176965,0,2916.92042019556,2126.11162562263,24.3076701682963,17.7175968801886,2126.11162562263,11352,C1_d78_s0,11232,0,0,89.5481180285406,89.5481180285406,0,0
Q43/C1-P1,11353,2025-03-20 20:10:00,2025-03-20 20:20:00,726.463028652864,726.463028652864,764.336516666667,0,1.2789,0,0,37.873488013803,0,2126.11162562263,2126.11162562263,17.7175968801886,17.7175968801886,2126.11162562263,11352,C1_d78_s0,11232,929.073567344147,0,242.182019104263,1171.25558644841,0,0
Q43/C1-P1,11354,2025-03-20 20:20:00,2025-03-20 20:30:00,727.944343662857,727.944343662857,753.943816666667,0,1.2779,0,0,25.9994730038093,0,2126.11162562263,2126.11162562263,17.7175968801886,17.7175968801886,2126.11162562263,11352,C1_d78_s0,11232,930.240076766766,0,166.123632757839,1096.3637095246,0,0
Q43/C1-P1,11355,2025-03-20 20:30:00,2025-03-20 20:40:00,708.136202280447,708.136202280447,702.561666666667,0,1.2388,5.57453561378043,0,0,0,2126.11162562263,2131.12870767503,17.7175968801886,17.7594058972919,2126.11162562263,11352,C1_d78_s0,11232,877.239127385018,0,0,877.239127385018,0,0
Q43/C1-P1,11356,2025-03-20 20:40:00,2025-03-20 20:50:00,-0,-0,709.374483333333,0,1.3228,0,709.374483333333,0,0,2131.12870767503,1342.93483730466,17.7594058972919,11.1911236442055,1327.37537212044,11352,C1_d78_s0,11232,-0,0,0,0,0,0
Q43/C1-P1,11357,2025-03-20 20:50:00,2025-03-20 21:00:00,740.706491178183,740.706491178183,719.835983333333,0,1.1769,20.8705078448494,0,0,0,1342.93483730466,1361.71829436503,11.1911236442055,11.3476524530419,1327.37537212044,11352,C1_d78_s0,11232,871.737469467603,0,0,871.737469467603,0,0
Q43/C1-P1,11358,2025-03-20 21:00:00,2025-03-20 21:10:00,745.042741595043,745.042741595043,709.541666666667,0,0.8862,35.5010749283769,0,0,0,1361.71829436503,1393.66926180057,11.3476524530419,11.6139105150047,1361.71829436503,11358,C1_d78_s0,11232,660.256877601528,0,0,660.256877601528,0,0
Q43/C1-P1,11359,2025-03-20 21:10:00,2025-03-20 21:20:00,723.883422916076,723.883422916076,715.044683333333,0,0.917,8.83873958274273,0,0,0,1393.66926180057,1401.62412742504,11.6139105150047,11.6802010618753,1361.71829436503,11358,C1_d78_s0,11232,663.801098814042,0,0,663.801098814042,0,0
Q43/C1-P1,11360,2025-03-20 21:20:00,2025-03-20 21:30:00,712.494653527563,712.494653527563,736.4506,0,0.9999,0,23.9559464724369,0,0,1401.62412742504,1375.00640912233,11.6802010618753,11.4583867426861,1361.71829436503,11358,C1_d78_s0,11232,712.42340406221,0,0,712.42340406221,0,0
Q43/C1-P1,11361,2025-03-20 21:30:00,2025-03-20 21:40:00,723.49071444789,723.49071444789,758.933333333333,0,0.9964,0,11.95930328157,23.4833156038731,0,1375.00640912233,1361.71829436503,11.4583867426861,11.3476524530419,1361.71829436503,11358,C1_d78_s0,11232,720.886147875878,0,116.993878338496,837.880026214374,0,0
Q43/C1-P1,11362,2025-03-20 21:40:00,2025-03-20 21:50:00,725.382093499434,725.382093499434,754.375466666667,0,1.0003,0,0,28.993373167233,0,1361.71829436503,1361.71829436503,11.3476524530419,11.3476524530419,1361.71829436503,11358,C1_d78_s0,11232,725.599708127483,0,145.010355895916,870.610064023399,0,0
Q43/C1-P1,11363,2025-03-20 21:50:00,2025-03-20 22:00:00,649.392419003424,649.392419003424,666.937533333333,0,0.7708,0,0,17.5451143299094,0,1361.71829436503,1361.71829436503,11.3476524530419,11.3476524530419,1361.71829436503,11358,C1_d78_s0,11232,500.551676567839,0,67.618870627471,568.17054719531,0,0
Q43/C1-P1,11364,2025-03-20 22:00:00,2025-03-20 22:10:00,547.078125750174,547.078125750174,553.156666666667,0,0.419,0,0,6.07854091649278,0,1361.71829436503,1361.71829436503,11.3476524530419,11.3476524530419,1361.71829436503,11364,C1_d78_s0,11232,229.225734689323,0,12.7345432200524,241.960277909375,0,0
Q43/C1-P1,11365,2025-03-20 22:10:00,2025-03-20 22:20:00,545.92527600097,545.92527600097,538.901466666667,0,0.3484,7.02380933430356,0,0,0,1361.71829436503,1368.0397227659,11.3476524530419,11.4003310230492,1361.71829436503,11364,C1_d78_s0,11232,190.200366158738,0,0,190.200366158738,0,0
Q43/C1-P1,11366,2025-03-20 22:20:00,2025-03-20 22:30:00,564.682449917576,564.682449917576,553.3285,0,0.3833,11.3539499175764,0,0,0,1368.0397227659,1378.25827769172,11.4003310230492,11.485485647431,1361.71829436503,11364,C1_d78_s0,11232,216.442783053407,0,0,216.442783053407,0,0
Q43/C1-P1,11367,2025-03-20 22:30:00,2025-03-20 22:40:00,560.211156764989,560.211156764989,542.64,0,0.3903,17.5711567649889,0,0,0,1378.25827769172,1394.07231878021,11.485485647431,11.6172693231684,1361.71829436503,11364,C1_d78_s0,11232,218.650414485375,0,0,218.650414485375,0,0
Q43/C1-P1,11368,2025-03-20 22:40:00,2025-03-20 22:50:00,567.407041594183,567.407041594183,524.0221,0,0.4126,43.3849415941833,0,0,0,1394.07231878021,1433.11876621498,11.6172693231684,11.9426563851248,1361.71829436503,11364,C1_d78_s0,11232,234.11214536176,0,0,234.11214536176,0,0
Q43/C1-P1,11369,2025-03-20 22:50:00,2025-03-20 23:00:00,567.395192856695,567.395192856695,526.969566666667,0,0.4343,40.425626190028,0,0,0,1433.11876621498,1469.501829786,11.9426563851248,12.24584858155,1361.71829436503,11364,C1_d78_s0,11232,246.419732257662,0,0,246.419732257662,0,0
Q43/C1-P1,11370,2025-03-20 23:00:00,2025-03-20 23:10:00,564.729665142902,564.729665142902,549.4,0,0.4428,15.3296651429021,0,0,0,1469.501829786,1483.29852841461,12.24584858155,12.3608210701218,1469.501829786,11370,C1_d78_s0,11232,250.062295725277,0,0,250.062295725277,0,0
Q43/C1-P1,11371,2025-03-20 23:10:00,2025-03-20 23:20:00,583.206354237139,583.206354237139,559.40135,0,0.4397,23.8050042371387,0,0,0,1483.29852841461,1504.72303222804,12.3608210701218,12.5393586019003,1469.501829786,11370,C1_d78_s0,11232,256.43583395807,0,0,256.43583395807,0,0
Q43/C1-P1,11372,2025-03-20 23:20:00,2025-03-20 23:30:00,580.602294262555,580.602294262555,543.627933333333,0,0.4049,36.9743609292216,0,0,0,1504.72303222804,1537.99995706434,12.5393586019003,12.8166663088695,1469.501829786,11370,C1_d78_s0,11232,235.085868946908,0,0,235.085868946908,0,0
Q43/C1-P1,11373,2025-03-20 23:30:00,2025-03-20 23:40:00,561.878965699751,561.878965699751,544.621666666667,0,0.3814,17.257299033084,0,0,0,1537.99995706434,1553.53152619411,12.8166663088695,12.9460960516176,1469.501829786,11370,C1_d78_s0,11232,214.300637517885,0,0,214.300637517885,0,0
Q43/C1-P1,11374,2025-03-20 23:40:00,2025-03-20 23:50:00,566.355669699323,566.355669699323,600.679333333333,0,0.4248,0,34.3236636340108,0,0,1553.53152619411,1515.39412215632,12.9460960516176,12.6282843513027,1469.501829786,11370,C1_d78_s0,11232,240.587888488272,0,0,240.587888488272,0,0
Q43/C1-P1,11375,2025-03-20 23:50:00,2025-03-21 00:00:00,514.48541880854,514.48541880854,540.978183333333,0,0.3795,0,26.4927645247936,0,0,1515.39412215632,1485.95771712877,12.6282843513027,12.3829809760731,1469.501829786,11370,C1_d78_s0,11232,195.247216437841,0,0,195.247216437841,0,0
Q43/C1-P1,24624,2025-06-21 00:00:00,2025-06-21 00:10:00,543.035555227836,543.035555227836,538.491666666667,0,0.3917,4.5438885611693,0,0,0,2271.76903683454,2275.85853653959,18.9314086402879,18.9654878044966,2271.76903683454,24624,C1_d171_s0,24624,212.707026982743,0,0,212.707026982743,0,0
Q43/C1-P1,24625,2025-06-21 00:10:00,2025-06-21 00:20:00,555.442460130504,555.442460130504,514.663966666667,0,0.3564,40.7784934638373,0,0,0,2275.85853653959,2312.55918065705,18.9654878044966,19.2713265054754,2271.76903683454,24624,C1_d171_s0,24624,197.959692790512,0,0,197.959692790512,0,0
Q43/C1-P1,24626,2025-06-21 00:20:00,2025-06-21 00:30:00,470.043368334298,470.043368334298,533.34865,0,0.3908,0,63.3052816657021,0,0,2312.55918065705,2242.21997880627,19.2713265054754,18.6851664900522,2178.2161927339,24624,C1_d171_s0,24624,183.692948345044,0,0,183.692948345044,0,0
Q43/C1-P1,24627,2025-06-21 00:30:00,2025-06-21 00:40:00,0,0,566.91,0,0.4598,0,566.91,0,0,2242.21997880627,1612.31997880627,18.6851664900522,13.4359998233856,1575.53889616225,24624,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24628,2025-06-21 00:40:00,2025-06-21 00:50:00,541.340980529589,541.340980529589,510.587683333333,0,0.409,30.7532971962557,0,0,0,1612.31997880627,1639.9979462829,13.4359998233856,13.6666495523575,1575.53889616225,24624,C1_d171_s0,24624,221.408461036602,0,0,221.408461036602,0,0
Q43/C1-P1,24629,2025-06-21 00:50:00,2025-06-21 01:00:00,1376.24365030051,1376.24365030051,470.042866666667,0,0.3618,833.333333333333,0,0,72.8674503005133,1639.9979462829,2389.9979462829,13.6666495523575,19.9166495523575,2325.53889616225,24624,C1_d171_s0,24624,497.924952678726,0,0,497.924952678726,0,0
Q43/C1-P1,24630,2025-06-21 01:00:00,2025-06-21 01:10:00,541.92358988361,541.92358988361,480.563333333333,0,0.3786,61.3602565502768,0,0,0,2389.9979462829,2445.22217717815,19.9166495523575,20.3768514764846,2389.9979462829,24630,C1_d171_s0,24624,205.172271129935,0,0,205.172271129935,0,0
Q43/C1-P1,24631,2025-06-21 01:10:00,2025-06-21 01:20:00,538.626033919682,538.626033919682,478.329933333333,0,0.3988,60.2961005863482,0,0,0,2445.22217717815,2499.48866770586,20.3768514764846,20.8290722308822,2389.9979462829,24630,C1_d171_s0,24624,214.804062327169,0,0,214.804062327169,0,0
Q43/C1-P1,24632,2025-06-21 01:20:00,2025-06-21 01:30:00,519.004837359627,519.004837359627,497.638116666667,0,0.4164,21.3667206929603,0,0,0,2499.48866770586,2518.71871632952,20.8290722308822,20.9893226360794,2389.9979462829,24630,C1_d171_s0,24624,216.113614276549,0,0,216.113614276549,0,0
Q43/C1-P1,24633,2025-06-21 01:30:00,2025-06-21 01:40:00,500.951459060948,500.951459060948,527.363333333333,0,0.4254,0,26.4118742723853,0,0,2518.71871632952,2489.37218936021,20.9893226360794,20.7447682446684,2389.9979462829,24630,C1_d171_s0,24624,213.104750684527,0,0,213.104750684527,0,0
Q43/C1-P1,24634,2025-06-21 01:40:00,2025-06-21 01:50:00,516.47089437786,516.47089437786,510.807616666667,0,0.4165,5.66327771119296,0,0,0,2489.37218936021,2494.46913930028,20.7447682446684,20.7872428275023,2389.9979462829,24630,C1_d171_s0,24624,215.110127508379,0,0,215.110127508379,0,0
Q43/C1-P1,24635,2025-06-21 01:50:00,2025-06-21 02:00:00,511.305560162036,511.305560162036,492.340983333333,0,0.4295,18.9645768287029,0,0,0,2494.46913930028,2511.53725844611,20.7872428275023,20.9294771537176,2389.9979462829,24630,C1_d171_s0,24624,219.605738089595,0,0,219.605738089595,0,0
Q43/C1-P1,24636,2025-06-21 02:00:00,2025-06-21 02:10:00,490.840515636415,490.840515636415,499.103333333333,0,0.4451,0,0,8.2628176969186,0,2511.53725844611,2511.53725844611,20.9294771537176,20.9294771537176,2511.53725844611,24636,C1_d171_s0,24624,218.473113509768,0,18.3889007844923,236.86201429426,0,0
Q43/C1-P1,24637,2025-06-21 02:10:00,2025-06-21 02:20:00,0,0,512.0669,0,0.405,0,510.347222726852,1.71967727314785,0,2511.53725844611,1944.48478874961,20.9294771537176,16.2040399062468,1944.48478874961,24636,C1_d171_s0,24624,0,0,3.4823464781244,3.4823464781244,0,0
Q43/C1-P1,24638,2025-06-21 02:20:00,2025-06-21 02:30:00,0,0,502.183583333333,0,0.3784,0,502.183583333333,0,0,1944.48478874961,1386.50302949035,16.2040399062468,11.5541919124196,1385.99836228386,24636,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24639,2025-06-21 02:30:00,2025-06-21 02:40:00,469.918691471798,469.918691471798,473.125,0,0.3917,0,0.454200485838965,2.75210804236353,0,1386.50302949035,1385.99836228386,11.5541919124196,11.5499863523655,1385.99836228386,24636,C1_d171_s0,24624,184.067151449503,0,5.39000360096898,189.457155050472,0,0
Q43/C1-P1,24640,2025-06-21 02:40:00,2025-06-21 02:50:00,481.812514615474,481.812514615474,458.319983333333,0,0.3964,23.4925312821409,0,0,0,1385.99836228386,1407.14164043779,11.5499863523655,11.7261803369816,1385.99836228386,24636,C1_d171_s0,24624,190.990480793574,0,0,190.990480793574,0,0
Q43/C1-P1,24641,2025-06-21 02:50:00,2025-06-21 03:00:00,477.91790900219,477.91790900219,470.09745,0,0.3495,7.82045900219015,0,0,0,1407.14164043779,1414.18005353976,11.7261803369816,11.784833779498,1385.99836228386,24636,C1_d171_s0,24624,167.032309196265,0,0,167.032309196265,0,0
Q43/C1-P1,24642,2025-06-21 03:00:00,2025-06-21 03:10:00,1287.08971977946,1287.08971977946,489.373333333333,0,0.3048,797.716386446131,0,0,0,1414.18005353976,2132.12480134128,11.784833779498,17.767706677844,1950,24642,C1_d171_s0,24624,392.304946588781,0,0,392.304946588781,0,0
Q43/C1-P1,24643,2025-06-21 03:10:00,2025-06-21 03:20:00,468.051411800142,468.051411800142,486.698233333333,0.0001999999999999,0.3585,0,18.6466215331914,0,0,2132.12480134128,2111.40633297107,17.767706677844,17.5950527747589,1950,24642,C1_d171_s0,24624,167.796431130351,0,0,167.796431130351,0,0
Q43/C1-P1,24644,2025-06-21 03:20:00,2025-06-21 03:30:00,413.524699432794,413.524699432794,491.8388,0,0.4058,0,78.3141005672059,0,0,2111.40633297107,2024.39066567417,17.5950527747589,16.8699222139514,1879.55308051238,24642,C1_d171_s0,24624,167.808323029828,0,0,167.808323029828,0,0
Q43/C1-P1,24645,2025-06-21 03:30:00,2025-06-21 03:40:00,472.280893050863,472.280893050863,496.251666666667,0,0.4053,0,23.9707736158038,0,0,2024.39066567417,1997.75647276772,16.8699222139514,16.6479706063977,1879.55308051238,24642,C1_d171_s0,24624,191.415445953515,0,0,191.415445953515,0,0
Q43/C1-P1,24646,2025-06-21 03:40:00,2025-06-21 03:50:00,490.116508751733,490.116508751733,463.383,0.0026999999999999,0.4087,26.7362087517332,0,0,0,1997.75647276772,2021.81906064428,16.6479706063977,16.8484921720357,1879.55308051238,24642,C1_d171_s0,24624,200.310617126833,0,0,200.310617126833,0,0
Q43/C1-P1,24647,2025-06-21 03:50:00,2025-06-21 04:00:00,495.07944274501,495.07944274501,454.71765,0,0.3866,40.3617927450096,0,0,0,2021.81906064428,2058.14467411479,16.8484921720357,17.1512056176233,1879.55308051238,24642,C1_d171_s0,24624,191.397712565221,0,0,191.397712565221,0,0
Q43/C1-P1,24648,2025-06-21 04:00:00,2025-06-21 04:10:00,475.437664965468,475.437664965468,477.031666666667,0,0.3566,0,0,1.59400170119892,0,2058.14467411479,2058.14467411479,17.1512056176233,17.1512056176233,2058.14467411479,24648,C1_d171_s0,24624,169.541071326686,0,2.84210503323767,172.383176359923,0,0
Q43/C1-P1,24649,2025-06-21 04:10:00,2025-06-21 04:20:00,458.214053538599,458.214053538599,474.3197,0.0377166666666666,0.3708,0,0,16.0679297947347,0,2058.14467411479,2058.14467411479,17.1512056176233,17.1512056176233,2058.14467411479,24648,C1_d171_s0,24624,169.905771052112,0,29.7899418394382,199.695712891551,0,0
Q43/C1-P1,24650,2025-06-21 04:20:00,2025-06-21 04:30:00,456.165325174525,456.165325174525,458.1585,0,0.3532,0,0,1.99317482547514,0,2058.14467411479,2058.14467411479,17.1512056176233,17.1512056176233,2058.14467411479,24648,C1_d171_s0,24624,161.117592851642,0,3.51994674178909,164.637539593431,0,0
Q43/C1-P1,24651,2025-06-21 04:30:00,2025-06-21 04:40:00,462.181103477465,462.181103477465,446.218333333333,0,0.3096,15.9627701441319,0,0,0,2058.14467411479,2072.51116724451,17.1512056176233,17.2709263937043,2058.14467411479,24648,C1_d171_s0,24624,143.091269636623,0,0,143.091269636623,0,0
Q43/C1-P1,24652,2025-06-21 04:40:00,2025-06-21 04:50:00,459.178429590038,459.178429590038,443.47855,0.525266666666667,0.3237,16.2251462567044,0,0,0,2072.51116724451,2087.11379887554,17.2709263937043,17.3926149906295,2058.14467411479,24648,C1_d171_s0,24624,148.636057658295,0,0,148.636057658295,0,0
Q43/C1-P1,24653,2025-06-21 04:50:00,2025-06-21 05:00:00,453.163325028749,453.163325028749,450.38675,0,0.3321,2.77657502874888,0,0,0,2087.11379887554,2089.61271640142,17.3926149906295,17.4134393033452,2058.14467411479,24648,C1_d171_s0,24624,150.495540242047,0,0,150.495540242047,0,0
Q43/C1-P1,24654,2025-06-21 05:00:00,2025-06-21 05:10:00,446.497341380394,446.497341380394,455.386666666667,1.2125,0.3143,0,0,7.67682528627228,0,2089.61271640142,2089.61271640142,17.4134393033452,17.4134393033452,2089.61271640142,24654,C1_d171_s0,24624,140.334114395858,0,12.0641309373769,152.398245333235,0,0
Q43/C1-P1,24655,2025-06-21 05:10:00,2025-06-21 05:20:00,424.209003772783,424.209003772783,444.119633333333,19.4609166666667,0.3191,0,0,0.449712893883486,0,2089.61271640142,2089.61271640142,17.4134393033452,17.4134393033452,2089.61271640142,24654,C1_d171_s0,24624,135.365093103895,0,0.717516922191102,136.082610026086,0,0
Q43/C1-P1,24656,2025-06-21 05:20:00,2025-06-21 05:30:00,411.444188597547,411.444188597547,434.4785,43.99505,0.3488,20.9607385975474,0,0,0,2089.61271640142,2108.47738113921,17.4134393033452,17.5706448428268,2089.61271640142,24654,C1_d171_s0,24624,143.511732982825,0,0,143.511732982825,0,0
Q43/C1-P1,24657,2025-06-21 05:30:00,2025-06-21 05:40:00,1246.70199436543,1246.70199436543,440.358333333333,69.5125,0.3395,833.333333333333,0,0,42.522827698767,2108.47738113921,2858.47738113921,17.5706448428268,23.8206448428268,2629.55308051238,24654,C1_d171_s0,24624,423.255327087065,0,0,423.255327087065,0,0
Q43/C1-P1,24658,2025-06-21 05:40:00,2025-06-21 05:50:00,1242.27408476246,1242.27408476246,457.510683333333,97.9326833333333,0.2621,833.333333333333,0,0,49.3627514291289,2858.47738113921,3608.47738113921,23.8206448428268,30.0706448428268,3379.55308051238,24654,C1_d171_s0,24624,325.600037616241,0,0,325.600037616241,0,0
Q43/C1-P1,24659,2025-06-21 05:50:00,2025-06-21 06:00:00,0,0,459.673666666667,122.63875,0.4169,0,337.034916666667,0,0,3608.47738113921,3233.99414039847,30.0706448428268,26.9499511699873,2962.28459641758,24654,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24660,2025-06-21 06:00:00,2025-06-21 06:10:00,0,0,456.94,148.45,0.7087,0,308.49,0,0,3233.99414039847,2891.2274737318,26.9499511699873,24.0935622810984,2847.84100952972,24660,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24661,2025-06-21 06:10:00,2025-06-21 06:20:00,0,0,481.455066666667,189.492566666667,0.7158,0,291.9625,0,0,2891.2274737318,2566.82469595403,24.0935622810984,21.3902057996169,2515.87154004931,24660,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24662,2025-06-21 06:20:00,2025-06-21 06:30:00,0,0,488.705166666667,242.2338,0.6144,0,246.471366666667,0,0,2566.82469595403,2292.96762187995,21.3902057996169,19.1080635156663,2237.46624736304,24660,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24663,2025-06-21 06:30:00,2025-06-21 06:40:00,0,0,460.67,294.31875,0.5732,0,166.35125,0,0,2292.96762187995,2108.13289965773,19.1080635156663,17.5677741638144,2027.39281399872,24660,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24664,2025-06-21 06:40:00,2025-06-21 06:50:00,0,0,434.435616666667,337.050433333333,0.586,0,97.3851833333333,0,0,2108.13289965773,1999.92714039847,17.5677741638144,16.6660595033206,1886.96540534204,24660,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24665,2025-06-21 06:50:00,2025-06-21 07:00:00,0,0,477.960816666667,391.748716666667,0.6004,0,86.2121,0,0,1999.92714039847,1904.13591817625,16.6660595033206,15.8677993181354,1783.40441855407,24660,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24666,2025-06-21 07:00:00,2025-06-21 07:10:00,0,0,550.711666666667,449.875,0.5991,0,80.1518977617273,20.6847689049394,0,1904.13591817625,1815.07825399655,15.8677993181354,15.1256521166379,1815.07825399655,24666,C1_d171_s0,24624,0,0,61.961225254746,61.961225254746,0,0
Q43/C1-P1,24667,2025-06-21 07:10:00,2025-06-21 07:20:00,0,0,542.38615,479.10385,0.598,0,63.2823,0,0,1815.07825399655,1744.76458732988,15.1256521166379,14.5397048944157,1742.19503514067,24666,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24668,2025-06-21 07:20:00,2025-06-21 07:30:00,0,0,522.932466666667,501.004783333333,0.5678,0,21.9276833333333,0,0,1744.76458732988,1720.40049473729,14.5397048944157,14.3366707894774,1702.54626509503,24666,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24669,2025-06-21 07:30:00,2025-06-21 07:40:00,0,0,529.141666666667,537.48125,0.5032,8.33958333333328,0,0,0,1720.40049473729,1727.90611973729,14.3366707894774,14.3992176644774,1698.48468249196,24666,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24670,2025-06-21 07:40:00,2025-06-21 07:50:00,0,0,526.62105,589.587833333333,0.4634,62.9667833333334,0,0,0,1727.90611973729,1784.57622473729,14.3992176644774,14.8714685394774,1698.48468249196,24666,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24671,2025-06-21 07:50:00,2025-06-21 08:00:00,0,0,514.59605,630.899766666667,0.6087,116.303716666667,0,0,0,1784.57622473729,1889.24956973729,14.8714685394774,15.7437464144774,1698.48468249196,24666,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24672,2025-06-21 08:00:00,2025-06-21 08:10:00,0,0,510.393333333333,667.2375,0.8359,156.844166666667,0,0,0,1889.24956973729,2030.40931973729,15.7437464144774,16.9200776644774,1889.24956973729,24672,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24673,2025-06-21 08:10:00,2025-06-21 08:20:00,0,0,527.003283333333,722.4554,0.8537,195.452116666667,0,0,0,2030.40931973729,2206.31622473729,16.9200776644774,18.3859685394774,1889.24956973729,24672,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24674,2025-06-21 08:20:00,2025-06-21 08:30:00,0,0,526.832033333333,740.300583333333,0.7708,213.46855,0,0,0,2206.31622473729,2398.43791973729,18.3859685394774,19.9869826644774,1889.24956973729,24672,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24675,2025-06-21 08:30:00,2025-06-21 08:40:00,0,0,506.265,726.45,0.7264,220.185,0,0,0,2398.43791973729,2596.60441973729,19.9869826644774,21.6383701644774,1889.24956973729,24672,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24676,2025-06-21 08:40:00,2025-06-21 08:50:00,0,0,505.166233333333,746.649166666667,0.7632,241.482933333333,0,0,0,2596.60441973729,2813.93905973729,21.6383701644774,23.4494921644774,1889.24956973729,24672,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24677,2025-06-21 08:50:00,2025-06-21 09:00:00,0,0,548.323166666667,778.0861,0.8305,229.762933333333,0,0,0,2813.93905973729,3020.72569973729,23.4494921644774,25.1727141644774,1889.24956973729,24672,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24678,2025-06-21 09:00:00,2025-06-21 09:10:00,0,0,608.436666666667,791.0125,0.8764,182.575833333333,0,0,0,3020.72569973729,3185.04394973729,25.1727141644774,26.5420329144774,3020.72569973729,24678,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24679,2025-06-21 09:10:00,2025-06-21 09:20:00,0,0,630.983516666667,791.1589,0.8731,160.175383333333,0,0,0,3185.04394973729,3329.20179473729,26.5420329144774,27.7433482894774,3020.72569973729,24678,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24680,2025-06-21 09:20:00,2025-06-21 09:30:00,0,0,641.60305,856.573016666667,0.8073,214.969966666667,0,0,0,3329.20179473729,3522.67476473729,27.7433482894774,29.3556230394774,3020.72569973729,24678,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24681,2025-06-21 09:30:00,2025-06-21 09:40:00,0,0,637.433333333333,965.71875,0.7234,328.285416666667,0,0,0,3522.67476473729,3818.13163973729,29.3556230394774,31.8177636644774,3020.72569973729,24678,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24682,2025-06-21 09:40:00,2025-06-21 09:50:00,0,0,597.059766666667,1018.178,0.6977,421.118233333333,0,0,0,3818.13163973729,4197.13804973729,31.8177636644774,34.9761504144774,3020.72569973729,24678,C1_d171_s0,24624,0,0,0,0,0,0
Q43/C1-P1,24683,2025-06-21 09:50:00,2025-06-21 10:00:00,0,0,614.65745,1064.18363333333,0.7164,449.526183333333,0,0,0,4197.13804973729,4601.71161473729,34.9761504144774,38.3475967894774,3020.72569973729,24678,C1_d171_s0,24624,0,0,0,0,0,0
