status,policy,day,segments,plans,initial_SOC,final_SOC,max_physical_residual,normal,adjustment,emergency,total,c,s,g,w,date
PASS,C0,189,144,24,10651.935261491264,9126.537371544522,7.958078640513122e-13,52698.55437163554,0.0,2189.0541881027543,54887.60855973829,18186.086784481064,16103.588396381727,453.6318402739447,7736.498228870126,2025-07-09
PASS,C1,189,144,24,10651.935261491264,9126.537371544522,7.958078640513122e-13,52698.55437163554,0.0,2901.253752036684,55599.80812367222,18010.598641106757,15961.44300024854,595.7772364071308,7911.98637224443,2025-07-09
PASS,C2,189,144,24,10651.935261491266,9126.537371544522,8.384404281969182e-13,49881.688895464526,1678.475124103284,2505.1093625169106,54065.27338208472,18327.366408028116,16218.024891454843,526.9324837677399,2839.198873295571,2025-07-09
PASS,C0,190,144,24,9126.537371544522,3538.723404548884,8.86402062860725e-13,46502.51497366998,0.0,4960.042451283857,51462.55742495383,14140.99108199509,16483.235346712096,1112.592103927,1488.29204147595,2025-07-10
PASS,C1,190,144,24,9126.537371544522,3538.723404548884,9.094947017729282e-13,46502.51497366998,0.0,5864.7672959325355,52367.28226960252,13686.98410541165,16115.489695679513,1480.337754959584,1942.2990180593893,2025-07-10
PASS,C2,190,144,24,9126.537371544522,3538.723404548884,9.094947017729282e-13,46698.21986688048,802.8236563896651,2594.7616723891556,50095.8051956593,14155.972600201616,16495.370376459385,618.4831303557736,1271.2996065178884,2025-07-10
PASS,C0,191,144,24,3538.723404548884,2948.4446004081838,7.958078640513122e-13,24885.5173128,0.0,2637.113001418299,27522.6303142183,12991.56707618464,11054.420255436191,980.4737584172395,8151.7795481848,2025-07-11
PASS,C1,191,144,24,3538.723404548884,2958.6635054295093,7.958078640513122e-13,24885.5173128,0.0,2767.2593472981107,27652.77666009811,12977.248639734156,11033.625307392107,1001.2687064613227,8166.097984635283,2025-07-11
PASS,C2,191,144,24,3538.723404548884,2923.699816656983,7.958078640513122e-13,23574.189108212817,655.6641022935901,4082.936943129061,28312.79015363547,12990.233877943194,11075.610670236701,1250.416121391714,7059.009704576548,2025-07-11
PASS,C0,192,144,24,2948.4446004081838,8558.773441602645,9.094947017729282e-13,26991.6839555753,0.0,3213.035228616652,30204.719184191952,19677.878450679287,10889.785587975208,809.3211690836456,9033.775247656353,2025-07-12
PASS,C1,192,144,24,2958.6635054295093,8643.137181760389,9.094947017729282e-13,26986.864038706906,0.0,3718.2250721748446,30705.089110881752,19660.363082960117,10808.867788499905,890.238968558948,9039.936276462937,2025-07-12
PASS,C2,192,144,24,2923.699816656983,8557.546956575205,9.094947017729282e-13,27708.77249857512,504.4009749052508,1861.7153148072855,30074.888788287655,19690.09780915462,10878.516799488843,450.66619528759253,9543.44778825574,2025-07-12
PASS,C0,193,144,24,8558.773441602645,8795.553155073814,8.846257060213247e-13,52312.86213699812,0.0,1042.6580772803302,53355.52021427845,19972.205589629408,15964.384785475771,167.55511495037933,8826.874667429074,2025-07-13
PASS,C1,193,144,24,8643.137181760389,8795.553155073814,8.846257060213247e-13,52273.04245164366,0.0,2231.785926825344,54504.82837846901,19594.712500833208,15734.542749692815,397.3971507333348,9110.630267161117,2025-07-13
PASS,C2,193,144,24,8557.546956575205,8773.847815572231,8.846257060213247e-13,46745.83296591473,2783.8040360081714,5751.25324534169,55280.890247264586,20228.49035974687,16190.406418297642,1180.7309936487413,2071.233479323357,2025-07-13
PASS,C0,194,144,24,8795.553155073814,8682.182379293972,9.094947017729282e-13,47335.320368559114,0.0,9169.257151779579,56504.577520338695,19210.567327986617,15662.593233871019,2021.6169819121449,3027.821260701519,2025-07-14
PASS,C1,194,144,24,8795.553155073814,8682.182379293972,9.094947017729282e-13,47335.320368559114,0.0,10037.797751775071,57373.118120334184,18997.491883886818,15490.00212415018,2194.2080916329837,3240.8967048013183,2025-07-14
PASS,C2,194,144,24,8773.847815572231,8682.182379293972,9.094947017729282e-13,46885.65928945657,1208.7294717454506,7080.6290986383065,55175.01785984033,19027.375936676035,15494.67340135802,1462.070788645735,821.719542519196,2025-07-14
PASS,C0,195,144,24,8682.182379293972,10800.0,7.673861546209082e-13,60091.067313340485,0.0,0.0,60091.067313340485,19593.30342745882,13964.539917606216,0.0,16495.466359633258,2025-07-15
PASS,C1,195,144,24,8682.182379293972,10800.0,7.673861546209082e-13,60091.067313340485,0.0,0.0,60091.067313340485,19593.30342745882,13964.539917606216,0.0,16495.466359633258,2025-07-15
PASS,C2,195,144,24,8682.182379293972,10800.0,8.064660050877137e-13,55976.745374948805,2064.1021870136155,0.0,58040.84756196242,20264.95478548351,14508.577517606216,0.0,9438.561363939603,2025-07-15
PASS,C0,196,144,24,10800.0,9837.307509005237,9.094947017729282e-13,52600.98663999163,0.0,689.3585380554624,53290.345178047086,17200.129911822405,14798.528470471432,177.94899749100915,7075.388174125396,2025-07-16
PASS,C1,196,144,24,10800.0,9837.307509005237,9.094947017729282e-13,52600.98663999163,0.0,218.59691857942315,52819.58355857105,17344.908566713504,14915.799180933223,60.67828702921761,6930.609519234296,2025-07-16
PASS,C2,196,144,24,10800.0,9837.307509005237,9.094947017729282e-13,51072.81802654758,764.0843067220205,405.3478464565897,52242.250179726194,17795.468874858212,15280.753030530435,94.61650729915473,4864.472351965461,2025-07-16
PASS,C0,197,144,24,9837.307509005237,4726.002095313213,8.668621376273222e-13,49060.41923391399,0.0,5352.06869128135,54412.48792519534,13545.22817462302,15571.809693767467,1177.2385687386736,5360.167921738394,2025-07-17
PASS,C1,197,144,24,9837.307509005237,4726.002095313213,8.668621376273222e-13,49060.41923391399,0.0,6362.938962496653,55423.35819641064,13287.685953252989,15363.200494457742,1385.847768048399,5617.710143108425,2025-07-17
PASS,C2,197,144,24,9837.307509005237,4726.002095313213,8.668621376273222e-13,50198.54512539795,1344.1628882306338,657.0204834229535,52199.72849705154,14087.067444330793,16010.699502230766,143.8030640318064,5209.109806587645,2025-07-17
PASS,C0,198,144,24,4726.002095313213,4132.138879245069,7.958078640513122e-13,27549.175251931672,0.0,21.7693077329682,27570.944559664644,12437.534901774616,10608.880164898768,9.992796756010193,11379.385569664544,2025-07-18
PASS,C1,198,144,24,4726.002095313213,4132.138879245069,7.958078640513122e-13,27549.175251931672,0.0,21.7693077329682,27570.944559664644,12437.534901774616,10608.880164898768,9.992796756010193,11379.385569664544,2025-07-18
PASS,C2,198,144,24,4726.002095313213,4128.737030479638,7.958078640513122e-13,25481.293278545465,1033.9409866931042,452.295254088992,26967.529519327563,12437.534901774616,10611.941828787656,117.84946273779258,8848.28906798814,2025-07-18
PASS,C0,199,144,24,4132.138879245069,9287.727474049627,9.094947017729282e-13,30725.202495859085,0.0,4.427639628913661,30729.630135488,18584.493460399477,10413.409967599473,2.0324258108394133,16639.092293836587,2025-07-19
PASS,C1,199,144,24,4132.138879245069,9287.727474049627,9.094947017729282e-13,30725.202495859085,0.0,4.427639628913661,30729.630135488,18584.493460399477,10413.409967599473,2.0324258108394133,16639.092293836587,2025-07-19
PASS,C2,199,144,24,4128.737030479638,9282.074322815059,9.094947017729282e-13,28994.134537913418,872.0295409503343,4.427639628913661,29870.591718492666,18584.493460399477,10415.436139821697,2.0324258108394133,14531.781270741849,2025-07-19
PASS,C0,200,144,24,9287.727474049627,9744.358163747216,9.094947017729282e-13,52824.91852296618,0.0,3825.0216982099364,56649.94022117611,19293.658387416766,15216.89567307975,805.677583857224,9497.678526663258,2025-07-20
PASS,C1,200,144,24,9287.727474049627,9744.358163747216,9.094947017729282e-13,52824.91852296618,0.0,3678.092485569698,56503.011008535876,19327.25733547457,15244.11082100657,778.4624359304041,9464.079578605455,2025-07-20
PASS,C2,200,144,24,9282.074322815059,9744.358163747216,9.094947017729282e-13,51369.74776700873,1314.7492138811904,1872.058264665421,54556.55524555535,19333.53861462409,15244.11082100657,368.1311917871051,5643.713021943568,2025-07-20
PASS,C0,201,144,24,9744.358163747216,9614.448235301406,9.094947017729282e-13,54088.891636167966,0.0,517.3943965376751,54606.28603270564,19641.748370402776,16026.735115627478,107.7543111021298,8009.58175781811,2025-07-21
PASS,C1,201,144,24,9744.358163747216,9614.448235301406,9.094947017729282e-13,54088.891636167966,0.0,525.9257277210106,54614.81736388898,19639.935078221708,16025.26634896081,109.22307776879683,8011.395049999181,2025-07-21
PASS,C2,201,144,24,9744.358163747216,9614.448235301406,9.094947017729282e-13,52864.33692751881,808.1926707573174,298.02775378720327,53970.557352063326,19531.11508828651,15937.122157113301,63.35882879582954,5409.062586393944,2025-07-21
PASS,C0,202,144,24,9614.448235301406,9157.27414218299,8.641976023682219e-13,49840.81740732711,0.0,5919.3830950358215,55760.20050236293,19106.814586405846,15887.976498795311,1311.7151416598322,2833.23390955178,2025-07-22
PASS,C1,202,144,24,9614.448235301406,9157.27414218299,8.65085780787922e-13,49840.81740732711,0.0,18901.146184263933,68741.96359159103,15147.779903642993,12681.1584057574,4518.533234697743,6792.268592314633,2025-07-22
PASS,C2,202,144,24,9614.448235301406,9157.27414218299,8.65085780787922e-13,50771.89721877598,1063.071297987634,2861.4449867165263,54696.413503480144,19459.823637274156,16173.913829998639,661.3542951383643,4018.8615415573313,2025-07-22
PASS,C0,203,144,24,9157.27414218299,9018.735007691315,9.094947017729282e-13,56551.22900471674,0.0,522.694333614458,57073.9233383312,19361.566522557292,15807.554104313916,113.49036117405275,11452.426218240174,2025-07-23
PASS,C1,203,144,24,9157.27414218299,9018.735007691315,9.094947017729282e-13,56551.22900471674,0.0,5029.545630661953,61580.77463537869,18325.883909394266,14968.651187651865,952.3932778361026,12488.1088314032,2025-07-23
PASS,C2,203,144,24,9157.27414218299,9018.735007691315,9.094947017729282e-13,50689.85854677936,2939.348252127582,5484.669167769701,59113.87596667664,20271.394836216565,16544.51503837793,1058.143590648524,3266.4972462934356,2025-07-23
PASS,C0,204,144,24,9018.735007691315,3888.5244029418627,9.094947017729282e-13,53170.38382643191,0.0,453.2254570903289,53623.60928352224,13591.366414435597,15626.196339967342,98.2450423657948,9941.478881668514,2025-07-24
PASS,C1,204,144,24,9018.735007691315,3888.5244029418627,9.094947017729282e-13,53170.38382643191,0.0,917.8051805704274,54088.18900700234,13472.91000081174,15530.246644932015,194.19473740112352,10059.935295292373,2025-07-24
PASS,C2,204,144,24,9018.735007691315,3888.5244029418627,9.094947017729282e-13,48174.039758723986,2498.1720338539603,2034.5192237809222,52706.73101635887,13640.367126607709,15665.88691682675,417.2796010469832,2430.76013521397,2025-07-24
PASS,C0,205,144,24,3888.5244029418627,3166.5115616496514,9.094947017729282e-13,23613.01545143928,0.0,2768.293032274954,26381.308483714234,12669.182969039524,10911.849762085005,990.6340016326767,11843.559380794628,2025-07-25
PASS,C1,205,144,24,3888.5244029418627,3252.834491219357,7.958078640513122e-13,23613.01545143928,0.0,3169.9393799553827,26782.954831394665,12695.980108957221,10855.864808805603,1046.6189549120784,11816.762240876933,2025-07-25
PASS,C2,205,144,24,3888.5244029418627,3158.627978316319,9.094947017729282e-13,23351.94006246732,383.9874029632266,3373.9756636923626,27109.90312912291,12481.284027825177,10766.746844701382,1080.3332121042342,11736.29753156968,2025-07-25
PASS,C0,206,144,24,3166.5115616496514,8898.023654626539,9.094947017729282e-13,26971.556717901738,0.0,1068.8139879551047,28040.370705856843,19390.447008329167,10547.90119306743,337.0022802720879,10765.740003595698,2025-07-26
PASS,C1,206,144,24,3252.834491219357,8898.023654626539,9.094947017729282e-13,26935.943713735927,0.0,995.6664384037731,27931.6101521397,19315.152716745022,10564.603453497006,320.30001984251106,10745.119928991282,2025-07-26
PASS,C2,206,144,24,3158.627978316319,8896.321052774687,9.094947017729282e-13,27153.274593481277,147.52649970893503,696.3056118489116,27997.10670503912,19419.82661997062,10566.135795163673,255.4751408005564,10873.208230886235,2025-07-26
PASS,C0,207,144,24,8898.023654626539,9361.189135363582,8.526512829121202e-13,49304.934211187516,0.0,12858.469769275782,62163.4039804633,20527.18409583659,16210.170184964298,2969.2777456523163,4350.090100232458,2025-07-27
PASS,C1,207,144,24,8898.023654626539,9361.189135363582,8.526512829121202e-13,49304.934211187516,0.0,15086.071750339644,64391.00596152716,20014.481999178584,15794.881486671316,3384.566443945299,4862.792196890461,2025-07-27
PASS,C2,207,144,24,8896.321052774687,9361.189135363582,9.094947017729282e-13,49636.72195737314,1461.2327225924894,6385.183755466822,57483.13843543245,21514.156948294978,17008.085853788925,1339.7069070105563,2602.64649999881,2025-07-27
PASS,C0,208,144,24,9361.189135363582,9119.782053626164,9.094947017729282e-13,51518.978378658656,0.0,8479.822551157396,59998.800929816054,20876.325093613475,17127.08969939059,1791.2087755795817,2230.701275132367,2025-07-28
PASS,C1,208,144,24,9361.189135363582,9119.782053626164,9.094947017729282e-13,51518.978378658656,0.0,7117.1385472838465,58636.1169259425,21182.13757716251,17374.79781106531,1543.5006639048638,1924.8887915833302,2025-07-28
PASS,C2,208,144,24,9361.189135363582,9119.782053626164,9.094947017729282e-13,52214.23229571916,627.9222383174549,4024.383621387146,56866.53815542376,21091.01372262674,17300.987488891333,852.827446771656,2013.0550427545318,2025-07-28
PASS,C0,209,144,24,9119.782053626164,8927.588567472418,8.881784197001252e-13,49588.12600556411,0.0,10171.598946903674,59759.72495246778,19632.361645140012,16075.187070101785,2091.8556871692126,1333.9970590151809,2025-07-29
PASS,C1,209,144,24,9119.782053626164,8944.081470598401,9.094947017729282e-13,49588.12600556411,0.0,17625.650546652396,67213.77655221651,17099.353067292057,14008.606509231548,4158.436248039448,3867.005636863136,2025-07-29
PASS,C2,209,144,24,9119.782053626164,8944.081470598401,8.810729923425242e-13,52055.72501466842,1613.4516853222024,1601.5425590239333,55270.71925901455,20138.768558354433,16470.533056992073,322.7964408537255,3425.782781653671,2025-07-29
PASS,C0,210,144,24,8927.588567472418,8583.158812560041,9.094947017729282e-13,43355.993175228425,0.0,47210.13289307783,90566.12606830626,15138.736204596446,12572.36310514426,8700.979116839735,279.8011069188623,2025-07-30
PASS,C1,210,144,24,8944.081470598401,8755.371165058785,9.094947017729282e-13,43348.208524952955,0.0,37602.35311705366,80950.56164200662,14958.93439805113,12286.576137407068,8986.766084576928,441.27746554641834,2025-07-30
PASS,C2,210,144,24,8944.081470598401,8764.454291661483,9.094947017729282e-13,48960.29486970057,2819.7204627099172,6463.970123546403,58243.98545595689,20899.090607468534,17089.927853092737,1524.432398313603,1639.7701933350568,2025-07-30
PASS,C0,211,144,24,8583.158812560041,2861.1046149211934,8.384404281969182e-13,42621.6193760812,0.0,30145.74449445231,72767.3638705335,11802.129881276354,14709.573981708805,6109.423092810106,445.166900297935,2025-07-31
PASS,C1,211,144,24,8755.371165058785,2872.4412124708115,8.597567102697212e-13,42540.33514570179,0.0,26437.128681098922,68977.46382680071,11581.39759691419,14675.569010829664,6143.428063689246,474.5521263281603,2025-07-31
PASS,C2,211,144,24,8764.454291661483,2862.632011782288,8.881784197001252e-13,45441.20719027302,1510.741913392728,9765.913983102198,56717.863086767946,14713.649941859954,17229.696504797837,2149.531370063885,725.5279883364981,2025-07-31
PASS,C0,212,144,24,2861.1046149211934,2694.282008073199,4.547473508864641e-13,21781.865524569,0.0,9364.250837250196,31146.116361819193,12383.555889215037,10180.820616427374,3056.529636941369,16177.150419475465,2025-08-01
PASS,C1,212,144,24,2872.4412124708115,2841.0008880731993,4.547473508864641e-13,21777.336440481948,0.0,10167.37869962492,31944.71514010687,12386.370948182783,10061.256759985905,3186.2964311774963,16174.33536050772,2025-08-01
PASS,C2,212,144,24,2862.632011782288,2694.282008073199,4.547473508864641e-13,20771.48660190452,673.7182565811333,10758.039113961597,32203.243972447246,12254.15858174274,10077.383454549798,3284.380974863365,15390.333730616703,2025-08-01
PASS,C0,213,144,24,2694.282008073199,9018.676451509778,8.189005029635155e-13,27126.24092863507,0.0,1701.4969656875105,28827.73789432258,19720.642260665,10281.76523204573,381.65169645903615,17629.89888202339,2025-08-02
PASS,C1,213,144,24,2841.0008880731993,9095.713835373395,8.189005029635155e-13,27065.711239586184,0.0,1852.8538718984273,28918.56511148461,19635.068650815054,10275.163954590016,388.2529739147489,17552.45151409556,2025-08-02
PASS,C2,213,144,24,2694.282008073199,9002.709726539795,5.684341886080801e-13,26254.622309173596,436.80199585407195,2185.1114198373757,28876.535724865043,19789.010146801764,10351.513272289492,455.8616861098977,16722.516825230643,2025-08-02
PASS,C0,214,144,24,9018.676451509778,8414.700329414074,8.881784197001252e-13,40642.29632233767,0.0,12891.870158699798,53534.16648103747,18767.63055197128,15745.359256982872,2643.3386811012588,58.02773371266596,2025-08-03
PASS,C1,214,144,24,9095.713835373395,8414.700329414074,8.881784197001252e-13,40611.63698430763,0.0,13385.844915160094,53997.481899467726,18767.63055197128,15814.692902460129,2643.3386811012583,58.02773371266596,2025-08-03
PASS,C2,214,144,24,9002.709726539795,8414.700329414074,8.881784197001252e-13,40943.74342688053,147.54633366965226,11910.381578463572,53001.67133901376,18767.63055197128,15730.989204509888,2423.120272639091,58.02773371266596,2025-08-03
PASS,C0,215,144,24,8414.700329414074,9052.537981050667,9.094947017729282e-13,45685.63212884879,0.0,982.629265987667,46668.26139483645,19602.891577821487,15304.28829156247,255.36958985530586,1430.906945601359,2025-08-04
PASS,C1,215,144,24,8414.700329414074,9052.537981050667,9.094947017729282e-13,45685.63212884879,0.0,9765.556998933112,55451.1891277819,16952.309935225814,13157.317161059978,2402.3407203577985,4081.488588197031,2025-08-04
PASS,C2,215,144,24,8414.700329414074,9052.537981050667,9.094947017729282e-13,43681.30351210037,1397.9007290697275,5947.247754073956,51026.45199524405,19604.66934257659,15305.728281014108,1344.00115691172,395.65849308237404,2025-08-04
PASS,C0,216,144,24,9052.537981050667,8574.71110140332,8.881784197001252e-13,43130.741842295865,0.0,6709.253041400729,49839.99488369659,18164.540690533402,15143.322151014669,1326.9159289255176,28.896793281570922,2025-08-05
PASS,C1,216,144,24,9052.537981050667,8776.297854223205,8.810729923425242e-13,43130.741842295865,0.0,14621.253131212685,57751.99497350855,15780.330900607778,13030.684143637018,3439.553936303169,2413.1065832071945,2025-08-05
PASS,C2,216,144,24,9052.537981050667,8776.297854223205,9.094947017729282e-13,43622.92125873371,427.18782702753975,4707.857382498362,48757.96646825961,18876.493570317627,15538.575906101996,1010.8944077186728,684.5882682293434,2025-08-05
PASS,C0,217,144,24,8574.71110140332,8677.224118551803,9.094947017729282e-13,47931.82097582721,0.0,6136.062580874348,54067.88355670156,18779.073470286818,15118.787795498689,1243.0571181936978,3387.4262019651687,2025-08-06
PASS,C1,217,144,24,8776.297854223205,8677.224118551803,9.094947017729282e-13,47836.739224080506,0.0,3795.224738198005,51631.96396227851,19097.558597707994,15558.188826247739,803.6560874446484,2844.9557936330093,2025-08-06
PASS,C2,217,144,24,8776.297854223205,8677.224118551803,9.094947017729282e-13,45707.886315288386,1064.4264543960585,5813.777254291223,52586.09002397567,19097.558597707997,15558.188826247739,1169.4929339510595,704.4602872871178,2025-08-06
PASS,C0,218,144,24,8677.224118551803,2542.6089937226902,9.094947017729282e-13,43482.606121434685,0.0,6915.071822734482,50397.67794416917,11867.883935867887,15134.139600399192,1823.805325718306,9487.657542299708,2025-08-07
PASS,C1,218,144,24,8677.224118551803,2542.6089937226902,9.094947017729282e-13,43482.606121434685,0.0,7588.735033137823,51071.34115457251,11720.244201600608,15014.551415642694,1943.3935104748036,9635.297276566986,2025-08-07
PASS,C2,218,144,24,8677.224118551803,2542.6089937226902,8.526512829121202e-13,40851.909242306814,2092.1190544986584,6245.761234546801,49189.789531352275,11720.244201600606,15014.551415642694,1594.846772441593,3170.6827254157442,2025-08-07
PASS,C0,219,144,24,2542.6089937226902,2487.1753908555893,7.958078640513122e-13,22352.02161000305,0.0,2385.859423670422,24737.881033673468,13298.866671566526,10821.972246549278,699.7632124968137,20650.853919343866,2025-08-08
PASS,C1,219,144,24,2542.6089937226902,2601.5079186242638,7.958078640513122e-13,22352.02161000305,0.0,2881.7030891633494,25233.724699166396,13345.213423339335,10756.613840493448,765.121618552644,20604.507167571057,2025-08-08
PASS,C2,219,144,24,2542.6089937226902,2451.671700476114,7.958078640513122e-13,22027.58169775487,198.5558635940885,3434.057012093217,25660.194573442175,13293.650617894526,10849.700564416484,865.8554447576045,20563.339428409265,2025-08-08
PASS,C0,220,144,24,2487.1753908555893,8019.579258672506,5.684341886080801e-13,24828.29404065798,0.0,3617.0263014170237,28445.320342075003,18892.34208250908,10323.633605797131,997.2091064180763,17717.295312449707,2025-08-09
PASS,C1,220,144,24,2601.5079186242638,8134.155590027431,5.684341886080801e-13,24774.858753081327,0.0,3952.0992091132234,28726.95796219455,18867.772286723026,10303.512647982801,1043.1969615984056,17640.695863636567,2025-08-09
PASS,C2,220,144,24,2451.671700476114,7999.720839569423,5.684341886080801e-13,24617.408831133478,125.63740356489464,4170.218441955317,28913.26467665369,19011.13626016237,10405.776145547543,1063.0140569342395,17607.794041794652,2025-08-09
PASS,C0,221,144,24,8019.579258672506,8584.51882349641,9.094947017729282e-13,45212.65553528832,0.0,4406.356809574332,49619.012344862655,18513.755145046536,14487.696059146176,851.760390826915,2019.5495370688218,2025-08-10
PASS,C1,221,144,24,8134.155590027431,8584.51882349641,9.094947017729282e-13,45158.5755068888,0.0,2666.668594967518,47825.24410185632,18786.413102023012,14811.667702516555,527.7887474565348,1619.5845452535389,2025-08-10
PASS,C2,221,144,24,7999.720839569423,8519.626028397444,9.094947017729282e-13,44280.28608168898,873.2792128043106,3627.1945278339817,48780.75982232727,18680.57831322236,14663.353763764886,760.0211716132437,217.2767459649324,2025-08-10
PASS,C0,222,144,24,8584.51882349641,8282.618319859486,9.094947017729282e-13,43440.974235310394,0.0,7911.932537036416,51352.90677234681,19429.43167445902,16009.55010958504,1913.092878901027,2896.6159817686903,2025-08-11
PASS,C1,222,144,24,8584.51882349641,8282.618319859486,9.094947017729282e-13,43440.974235310394,0.0,8786.494486426254,52227.46872173665,19087.582851496096,15732.65256298507,2189.9904255009983,3238.464804731616,2025-08-11
PASS,C2,222,144,24,8519.626028397444,8282.618319859486,9.094947017729282e-13,43909.32002998633,1125.1953890165087,4491.784612251404,49526.30003125424,19713.823852243822,16181.50425800166,998.0843820671523,1913.3764104588508,2025-08-11
PASS,C0,223,144,24,8282.618319859486,8326.076566469226,9.094947017729282e-13,45805.3113704208,0.0,8743.502194458586,54548.81356487938,18056.38375307793,14586.558418044357,2063.492078437425,4068.2986770970283,2025-08-12
PASS,C1,223,144,24,8282.618319859486,8326.076566469226,9.094947017729282e-13,45805.3113704208,0.0,8488.230734524941,54293.54210494574,18150.74102970061,14662.987812108726,1987.062684373054,3973.941400474348,2025-08-12
PASS,C2,223,144,24,8282.618319859486,8326.076566469226,9.094947017729282e-13,44805.75712287995,1123.7996877937571,6708.215079488142,52637.77189016185,18150.74102970061,14662.987812108726,1526.7867862342546,874.3250767624315,2025-08-12
PASS,C0,224,144,24,8326.076566469226,8609.593898795749,8.739675649849232e-13,41860.74314656703,0.0,20287.568249183896,62148.31139575093,17103.06746652802,13598.31904879383,3573.970513694423,255.7281962717749,2025-08-13
PASS,C1,224,144,24,8326.076566469226,8609.593898795749,9.094947017729282e-13,41860.74314656703,0.0,15488.77788863555,57349.52103520258,17103.06746652802,13598.319048793826,3573.970513694426,255.7281962717749,2025-08-13
PASS,C2,224,144,24,8326.076566469226,8766.181886763205,9.094947017729282e-13,43763.63653777872,1010.8997826325128,5659.748799049608,50434.285119460845,19543.760168906712,15434.35094854986,1181.933921156003,796.087814225401,2025-08-13
PASS,C0,225,144,24,8609.593898795749,2507.6316435639965,8.881784197001252e-13,40799.47313984549,0.0,12148.86524091022,52948.33838075571,12697.850387027815,15777.024843201107,2232.862442716979,94.1798925930251,2025-08-14
PASS,C1,225,144,24,8609.593898795749,2554.586382639014,8.810729923425242e-13,40799.47313984549,0.0,18876.966167792216,59676.43930763771,9975.217327289487,13529.43279964554,4480.454486272544,2816.812952331353,2025-08-14
PASS,C2,225,144,24,8766.181886763205,2554.586382639014,8.881784197001252e-13,41521.043431069425,935.2906243434169,4875.691115468315,47332.025170881156,13564.169757896685,16577.413457608083,1034.826904106217,566.3073569154644,2025-08-14
PASS,C0,226,144,24,2507.6316435639965,2818.0811869254467,9.094947017729282e-13,23149.65660556414,0.0,4532.629167547536,27682.28577311168,13416.963224958934,10588.335623191431,1423.8888160396339,20334.6423998745,2025-08-15
PASS,C1,226,144,24,2554.586382639014,2818.0811869254467,9.094947017729282e-13,23127.509620300425,0.0,4518.133715088401,27645.643335388824,13364.791292653359,10588.335623191431,1423.8888160396339,20334.6423998745,2025-08-15
PASS,C2,226,144,24,2554.586382639014,2620.7471536934754,9.094947017729282e-13,22045.112088234397,761.0330778879907,4955.692788159827,27761.837954282215,13093.689272579764,10546.343616840595,1496.287593390539,19579.678762410662,2025-08-15
PASS,C0,227,144,24,2818.0811869254467,7909.471820311483,8.419931418757187e-13,26344.985858944136,0.0,5914.248450285418,32259.234309229552,18312.124035485707,10250.56889869599,1685.616713775302,21935.153630129007,2025-08-16
PASS,C1,227,144,24,2818.0811869254467,8100.0274087917405,8.419931418757187e-13,26344.985858944136,0.0,6963.522905805587,33308.50876474972,18312.124035485707,10079.06886906376,1857.1167434075337,21935.153630129007,2025-08-16
PASS,C2,227,144,24,2620.7471536934754,7909.471820311483,4.547473508864641e-13,24240.919809858395,1406.396918209981,6615.802442883487,32263.119170951864,18336.21644501245,10092.483120503879,1741.997181849479,19634.543988870075,2025-08-16
PASS,C0,228,144,24,7909.471820311483,8311.326754734777,9.094947017729282e-13,45175.625692908325,0.0,5803.419511587318,50979.04520449564,19225.55430939538,15211.02954962929,1265.067938351397,6290.389693196663,2025-08-17
PASS,C1,228,144,24,8100.0274087917405,8311.326754734777,9.094947017729282e-13,45085.23882543919,0.0,6486.282154498186,51571.52097993738,18827.86648811293,15060.402444022737,1415.6950439579496,6476.349082834382,2025-08-17
PASS,C2,228,144,24,7909.471820311483,8311.326754734777,8.633094239485217e-13,44020.714213242994,1137.2719228762774,4679.160601708147,49837.14673782742,19039.59491975766,15060.402444022737,1046.8012212468784,3029.3024741234804,2025-08-17
PASS,C0,229,144,24,8311.326754734777,8136.720589658036,9.094947017729282e-13,44085.83951611933,0.0,5315.971985171348,49401.81150129068,19914.384051031204,16287.796629904342,1331.6537973500663,2080.7588753354457,2025-08-18
PASS,C1,229,144,24,8311.326754734777,8136.720589658036,9.094947017729282e-13,44085.83951611933,0.0,7668.025115940657,51753.86463205999,19215.74319019623,15721.897532628016,1897.5528946263917,2779.3997361704173,2025-08-18
PASS,C2,229,144,24,8311.326754734777,8136.720589658036,9.094947017729282e-13,43037.326971577466,671.3199356044115,6373.41823063222,50082.0651378141,19962.024352356224,16326.38527397761,1500.2974313591444,878.8472804567893,2025-08-18
PASS,C0,230,144,24,8136.720589658036,8087.928497679964,8.757439218243235e-13,43085.260671514945,0.0,5592.044332710256,48677.3050042252,18875.892659892295,15333.385937293022,1296.5507763893422,596.571977191315,2025-08-19
PASS,C1,230,144,24,8136.720589658036,8087.928497679964,8.757439218243235e-13,43085.260671514945,0.0,6494.501576131136,49579.76224764608,18718.004394187814,15205.496442072392,1424.4402716099717,754.4602428957955,2025-08-19
PASS,C2,230,144,24,8136.720589658036,8087.928497679964,8.757439218243235e-13,42953.24937365171,153.16887086338363,7139.001424339312,50245.41966885441,18718.004394187814,15205.496442072392,1527.677820598427,880.92471408403,2025-08-19
PASS,C0,231,144,24,8087.928497679964,8051.2903342561485,9.094947017729282e-13,47103.23399691612,0.0,9951.974757842347,57055.20875475847,21509.61438675387,17455.762000352068,2124.3766542000517,3499.0448550354545,2025-08-20
