day_index,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
280,2025-10-08T00:00:00,32.824104656,32.3843008694,32.3424619485,32.5946388911,33.0716520992,32.3803367281,32.3411604521,31.1197337606,29.4122113377,28.7420334122,28.9976130814,28.7485815637,28.7412776725,29.5485893537,28.6379463119,27.6343537197,27.7739266843,27.6304693457,27.4247791087,27.4247791087,26.7891662608,26.2363012392,26.2363012392,25.9033756466,25.5994019819,26.8086746904,27.4212597906,29.8073566303,32.1456686913,33.2715806385,34.2302962798,35.632290862,35.5195222824,37.6796858611,39.8159704282,40.2941092618,40.921005934,40.6156696142,39.3367488931,39.1854605233,38.4424689248,37.0099396509,36.7604165913,36.8401233281,35.7171021429,37.5612947734,39.6754216919,40.7142234114,45.3355019011,51.2520256388,54.2013795153,58.8246249165,61.147318579,64.8960609693,64.8458180107,67.9453733453,69.9862635415,71.9979147468,76.392139407,80.0891165429,80.5390462543,80.9079751188,84.1313140204,85.0774108556,86.5223881072,89.2041545683,93.1653674393,94.5186612477,96.816518208,99.3774976878,101.052298091,99.5539734629,100.452648466,100.750603111,100.750603111,100.352736844,96.9448646061,95.5420103612,93.2984323316,89.4291942148,85.808080716,84.9334587961,80.3338785401,76.5875395359,73.2307502838,70.0258157553,67.7752800151,64.9529016314,62.6698823652,59.658109612,57.795394447,55.3633316974,51.0541772561,48.5558390884,45.1692018497,42.8430976965,40.2883703813,39.7091475406,38.8728768175,38.4621332312,37.9778679424,38.9590143315,39.6100779117,41.9504036995,42.1528627547,41.3907197155,39.9075082437,38.0838481977,37.045012112,35.5860771179,36.0417273222,35.6472533731,34.4846719575,31.9517631657,29.5950608285,28.4918165198,26.8407528491,27.0230035919,27.4260550605,26.9690115674,27.867090258,28.6291234609,27.9722623354,29.9829499794,30.7521236511,30.8392387412,31.2355177746,32.371673741,31.4401314013,31.2247330405,30.5312835313,29.1959071896,29.8155636203,30.0135702511,29.9632270173,31.7380255413,33.0270118321,33.1406198949,33.9315640481,34.3965440815,34.118764286,35.2767910308,35.4929747268,35.4450675644
281,2025-10-09T00:00:00,32.8474334797,32.3846548347,32.3424619485,32.5946388911,33.0716520992,32.3803367281,32.3411604521,31.1197337606,29.3927891344,28.7420334122,28.9976130814,28.7485815637,28.7169858317,29.5485893537,28.6920684496,27.7201876936,27.8107081684,27.7104034753,27.4247791087,27.3501956874,26.7502253352,26.1914974956,26.199277231,25.7442343762,25.4905203148,26.7572859339,27.4212597906,29.8299106884,32.1456686913,33.2715806385,34.2302962798,35.6233496719,35.4574161716,37.5315392999,39.8159704282,40.3228303891,41.1650366062,40.7671847789,39.6238020123,39.5899091658,38.6727185267,37.5186919693,37.0247064831,37.4346059868,36.1788466672,38.1917595297,40.1618998073,42.0496539403,46.1776816899,51.8417546501,54.7448014828,58.7598869885,60.9245811728,64.7432410496,64.5500037372,67.8191419192,69.9313865405,71.8478190908,75.6086662494,79.85170434,80.2506322869,80.7929680435,83.6325603692,84.7721163595,86.252608887,88.9962317276,92.7196583805,94.5186612477,97.3906952537,99.402024525,102.896229257,101.361701063,102.896229257,102.420942665,102.420942665,101.954067654,97.6810853235,96.3172662302,93.5009562643,89.4291942148,85.6206946523,84.8203054765,80.1561380296,76.3852737679,72.9825173166,69.6551945941,66.274157526,64.7052809723,62.5384019085,59.5681968205,57.6251222936,55.02937203,50.9201619462,48.0838116115,44.9743660105,42.3648273292,40.2460534802,39.6142150912,38.8011966003,38.1347006615,37.9778679424,39.1228825848,40.0395614214,42.0005962058,42.352479946,41.9872681622,40.1850748434,38.4063718364,37.6164696137,36.0474232181,36.3147304678,35.9817772422,34.7075800156,32.4576191351,29.8838840922,29.2154868986,27.5336107012,27.6511966624,27.6511966624,27.4260550605,28.162330635,28.9031711357,28.2629819798,30.3971265723,30.8392387412,30.8842961561,31.4789214027,32.319659706,31.4852809128,31.4401314013,30.6277165288,29.3230865728,30.2699578685,30.5312835313,30.5133366097,32.3734687689,33.2111716875,33.1406198949,33.9315640481,34.3965440815,34.118764286,35.2767910308,35.4991572067,35.3188528123
282,2025-10-10T00:00:00,32.82138357,32.3529216787,32.3317802485,32.4273937828,32.8928028064,32.3411604521,32.3075520655,31.0691588314,29.3112746356,28.5264026041,28.8917824986,28.7169858317,28.6920684496,29.2068619098,28.6379463119,27.6343537197,27.7739266843,27.6304693457,27.3222146075,27.31485486,26.5557382027,25.95660594,26.1837400222,25.5169737711,25.4062909267,26.7050063174,27.3702759338,29.8299106884,32.1456686913,33.1330398714,34.2302962798,35.632290862,35.5195222824,37.6796858611,40.1936808034,40.4919336965,41.247396789,40.8286550533,39.6639109529,39.5899091658,38.5864294768,37.446770135,36.8924971877,37.4346059868,36.2707459504,38.2581517129,40.4261100335,42.1820621596,46.1776816899,51.6497928672,54.2013795153,58.7394383407,60.6792065826,64.5500037372,64.450353189,67.7192169476,69.7151974589,71.5782633743,75.432470294,79.7053737459,80.0891165429,80.7929680435,84.1313140204,85.0774108556,86.550340031,89.2041545683,92.2370896843,94.3021640576,96.816518208,99.3774976878,101.567546106,101.195330517,102.429560123,101.954067654,101.954067654,101.320951546,97.182944361,95.7165490497,93.2984323316,89.0690797444,85.5600761462,84.7389142836,80.0068225399,76.0571307638,72.7846503871,69.5531238978,65.8947300317,64.6342929658,62.4773905472,59.5110273222,57.3291891942,54.6007131085,50.9201619462,48.0838116115,44.9270443409,42.117468768,40.0981890188,39.6142150912,38.8728768175,38.4883241979,38.3064670136,39.4616940678,40.3667089714,42.1528627547,42.8240945515,42.310908192,40.4433408945,38.6980635903,37.8875472542,36.4385066621,36.3487838261,35.9817772422,34.4846719575,32.4846597424,30.0623132559,29.4559619376,27.719459696,27.8955717835,27.6913224504,27.4260550605,28.162330635,29.1462642354,28.5315300469,30.4497991254,30.844835176,30.9600509102,31.4789214027,32.319659706,31.4852809128,31.4401314013,30.7392610572,29.4031627526,30.3221541636,30.5312835313,30.5133366097,32.3734687689,33.0270118321,33.1086100131,33.8706872613,34.2954379016,34.0677682937,35.1763270542,35.4894733798,35.2265541413
283,2025-10-11T00:00:00,32.9298644305,32.3853627652,32.3846548347,32.6136225811,33.127583356,32.6522531673,32.8300288359,31.3389287071,29.49783496,28.9237659435,29.1154626005,28.9976130814,28.8432647939,29.6708569781,28.7169858317,27.7201876936,27.8107081684,27.7104034753,27.4247791087,27.4247791087,26.7968160365,26.2363012392,26.199277231,25.7442343762,25.4062909267,26.7050063174,27.4212597906,30.0253742997,32.2680243592,33.3602910842,34.3290855677,35.6721500462,35.6233496719,37.6796858611,39.9446053055,40.3578634971,41.247396789,40.8286550533,39.6639109529,39.5899091658,38.6727185267,37.5818807682,37.0247064831,37.5412417409,36.308679155,38.2581517129,40.2657454084,42.0960150325,46.1067371795,51.2520256388,53.8437210693,58.6108211818,60.4992775883,64.474923635,64.2808377079,67.6812704199,69.5599730319,71.4906073344,75.22363813,79.4180807828,79.85170434,80.6141873901,83.6325603692,84.7721163595,86.4937382839,88.9962317276,91.7723379626,94.0239921685,96.5493211708,99.0126600051,101.052298091,100.452648466,101.954067654,101.320951546,101.320951546,101.045568983,97.0469960329,95.5420103612,93.00511383,88.731316195,85.2428497369,84.6610776629,79.6669500083,75.799947271,72.6878057696,69.4883464228,65.6044909303,64.1576537884,62.3953205107,59.3182368467,57.2023183338,54.0067525138,50.5109370104,48.0838116115,44.9743660105,42.8430976965,40.2883703813,40.0981890188,39.3042907596,38.5371938077,38.4882318123,40.0395614214,40.6801135674,42.2198807475,43.1340065231,42.9616255129,40.9517696236,38.9926041872,38.1389281594,36.6857045065,36.4654392956,36.0320562253,34.4846719575,32.4576191351,30.0623132559,29.5231253705,27.8721993825,28.0109144212,27.867090258,27.6085268227,28.1747572041,29.1865440163,28.7605552123,30.563599359,30.8842961561,30.9925986944,31.6739135588,32.371673741,31.4852809128,31.4401314013,30.8348457511,29.5570377599,30.5312835313,31.0740796733,31.0046872615,32.9196329595,33.3134367047,33.2729754646,33.9739576765,34.3965440815,34.0677682937,35.2767910308,35.5115221664,35.2767812283
284,2025-10-12T00:00:00,33.0139426288,32.3857167304,32.3846548347,32.5946388911,33.0716520992,32.4293465425,32.4680564922,31.3389287071,29.564858691,29.1613374313,29.1613374313,29.1154626005,28.8432647939,29.6708569781,28.7169858317,27.7201876936,27.7739266843,27.6304693457,27.3222146075,27.4247791087,26.7968160365,26.2363012392,26.199277231,25.8714513695,25.4062909267,26.6601894566,27.3702759338,29.8299106884,32.2052134433,33.2946688851,34.2559317513,35.632290862,35.5195222824,37.5315392999,39.8159704282,40.3228303891,41.1650366062,40.7671847789,39.6238020123,39.5899091658,38.8301043739,37.7444074506,37.2977811195,37.7877629183,36.308679155,38.2048049952,40.1618998073,42.0960150325,46.1067371795,51.6497928672,54.7448014828,58.8246249165,61.147318579,64.7432410496,64.450353189,67.6812704199,69.430521955,71.4906073344,75.432470294,79.7053737459,80.0891165429,80.7929680435,83.5280762655,84.7721163595,86.4937382839,89.2041545683,92.5035165781,94.5186612477,97.588016017,99.6659154609,102.96140908,102.070030221,103.082062149,102.857176018,102.420942665,101.954067654,97.182944361,95.5420103612,92.9028758262,88.4779835833,85.2428497369,84.6610776629,79.6669500083,75.799947271,72.6620833856,69.3958861536,65.5132570827,63.9330476469,62.2579410057,59.3182368467,57.3291891942,54.6007131085,50.5109370104,47.9437026742,44.9270443409,42.3648273292,40.2460534802,39.7091475406,39.1357910846,38.4883241979,38.4621332312,39.7658721316,40.6801135674,42.2198807475,43.1340065231,43.1340065231,41.0457229421,38.9926041872,38.1389281594,36.6857045065,36.4005960825,36.0320562253,34.7075800156,32.4846597424,30.2982480085,29.7531769827,28.0963274799,28.162330635,28.0963274799,27.6586247955,28.2501137245,29.7728279681,28.8688320023,30.6800775587,30.8842961561,30.9600509102,31.6439336177,32.319659706,31.4401314013,31.4378273511,30.7392610572,29.4031627526,30.5312835313,31.0740796733,31.0046872615,32.9196329595,33.3134367047,33.2111716875,33.9315640481,34.2954379016,34.0677682937,35.2767910308,35.5177046462,35.3609243964
285,2025-10-13T00:00:00,32.9092566928,32.3843008694,32.3424619485,32.4273937828,32.8928028064,32.3803367281,32.3411604521,31.2220305619,29.564858691,29.3365785101,29.3365785101,29.1613374313,28.8917824986,29.6708569781,28.6920684496,27.6343537197,27.7266465448,27.6064633646,27.2620077339,27.3501956874,26.7891662608,26.1914974956,26.1837400222,25.7370200553,25.3785803736,26.6325860595,27.3450898187,29.7611711466,32.1456686913,33.2715806385,34.2302962798,35.6233496719,35.4574161716,37.4796829107,39.8159704282,40.3578634971,41.247396789,40.8286550533,39.6639109529,39.5899091658,38.8232401303,37.7444074506,37.2977811195,37.5412417409,36.308679155,38.2581517129,40.1618998073,42.0496539403,46.0982068176,51.2520256388,54.2013795153,58.7598869885,60.9245811728,64.5500037372,64.2808377079,67.3481776985,69.0493159002,71.2899173279,75.22363813,79.4180807828,79.85170434,80.6141873901,83.237720039,84.6663274728,86.4937382839,89.4326619328,92.7196583805,94.9138083744,97.9351401668,100.805637562,103.189037151,102.896229257,103.878995533,102.886352227,102.88029513,102.856102879,99.6406297233,96.7327711798,93.5697594453,89.4291942148,85.808080716,84.9334587961,80.3338785401,76.5875395359,73.2307502838,69.6551945941,65.8947300317,64.1576537884,62.2579410057,58.9425790204,57.2023183338,54.0067525138,50.349434709,47.8078677468,44.8949543212,42.3648273292,40.2460534802,39.7091475406,39.3042907596,38.5371938077,38.5368242654,40.3448445029,40.9120290185,42.4673055452,43.4252152411,43.3265195621,41.1518162313,39.1214189904,38.327228682,36.7904969793,36.4654392956,36.1389997589,34.8320033281,32.5154273349,30.485759185,29.8778161144,28.162330635,28.1749161444,28.162330635,27.6913224504,28.5101706128,29.8234216493,28.8688320023,30.563599359,30.844835176,30.8842961561,31.4789214027,32.3046537686,31.4378273511,31.3804582319,30.7392610572,29.4031627526,30.5312835313,31.0968799091,31.1293702963,32.9196329595,33.3134367047,33.2111716875,33.9739576765,34.3965440815,34.118764286,35.2767910308,35.5238871261,35.2516676848
286,2025-10-14T00:00:00,32.8474334797,32.3424619485,32.3317802485,32.3846548347,32.7171710469,32.3411604521,32.3075520655,31.1197337606,29.4965427629,29.3365785101,29.5276544383,29.3365785101,28.9976130814,29.6966347445,28.6920684496,27.6074344581,27.7104034753,27.5458641407,27.2345240235,27.31485486,26.7502253352,25.95660594,25.95660594,25.5169737711,25.3303206453,26.6325860595,27.3702759338,30.0253742997,32.2052134433,33.2946688851,34.2559317513,35.5195222824,35.1220898581,37.3053852289,39.7860563625,40.3228303891,41.1650366062,40.7671847789,39.6238020123,39.4489943179,38.6727185267,37.5818807682,37.0247064831,37.4346059868,36.2707459504,38.2048049952,40.0205384202,41.9902779925,45.615715013,51.0690245196,53.8437210693,58.7394383407,60.6792065826,64.474923635,63.8376382445,66.7868934218,68.9558929225,71.1562003567,75.0260447669,79.2678031663,79.7053737459,80.5545379272,82.9947020211,84.5067009869,86.252608887,89.2041545683,92.5035165781,94.5186612477,97.7128404802,99.9347858791,102.96140908,102.070030221,103.082062149,102.88029513,102.856102879,102.515339411,98.8996267786,96.4116965823,93.5009562643,89.0690797444,85.6206946523,84.8203054765,80.1561380296,76.3852737679,72.9825173166,69.5531238978,65.6044909303,63.9330476469,62.2143770092,58.5420294654,57.1676509359,53.6655585889,50.1989362151,47.7751096505,44.8554942332,42.117468768,40.0981890188,39.7091475406,39.6142150912,38.6595849459,38.6595849459,40.5867862499,40.9120290185,42.352479946,43.3265195621,43.1340065231,41.0457229421,38.9926041872,38.1389281594,36.6857045065,36.4005960825,36.0320562253,34.7075800156,32.4846597424,30.485759185,29.9941463005,28.1920468549,28.5113686136,28.185674633,27.867090258,28.6198144149,29.8234216493,28.8108445069,30.5165096788,30.8392387412,30.844835176,31.4237757117,32.1190594032,31.3804582319,31.3804582319,30.7392610572,29.4031627526,30.5312835313,31.0968799091,31.0968799091,32.8985290437,33.2729754646,33.1406198949,33.9315640481,34.2954379016,34.0677682937,35.1763270542,35.4991572067,35.1763270542
287,2025-10-15T00:00:00,32.82138357,32.2645880441,32.2420611603,32.3799827629,32.6633700037,32.2410162366,32.2443079456,31.0691588314,29.4965427629,29.3365785101,29.564858691,29.5896701979,29.1154626005,29.7616763305,28.7169858317,27.6074344581,27.6343537197,27.5458641407,27.2345240235,27.31485486,26.7502253352,25.95660594,25.8714513695,25.4062909267,25.3080070898,26.5050101334,27.3450898187,29.8299106884,32.1456686913,33.2715806385,34.2302962798,35.5195222824,35.1220898581,37.0395307753,39.4794286769,40.3228303891,41.247396789,40.8286550533,39.6639109529,39.5899091658,38.8232401303,37.7444074506,37.446770135,38.2524350773,36.6748326243,38.4348974519,40.4261100335,42.0960150325,46.1067371795,51.6497928672,54.2013795153,58.7598869885,60.9245811728,64.474923635,63.5720372924,66.7868934218,68.7911862142,70.9993385213,74.8531323546,79.2134515905,79.7053737459,80.6141873901,83.5280762655,84.7721163595,86.4937382839,89.2041545683,92.2105389013,94.3021640576,97.588016017,99.6659154609,102.896229257,101.361701063,102.896229257,102.856102879,102.420942665,102.337196742,98.0418985443,96.3172662302,93.2984323316,89.0690797444,85.808080716,85.0983405517,80.3613487284,77.217205067,73.2307502838,69.5531238978,65.5132570827,63.7397443028,62.1537872716,58.4147297421,56.8837110878,54.0067525138,50.9201619462,48.5558390884,45.1692018497,43.0516467423,40.483982415,40.3479694331,40.2883703813,39.6374465822,39.2301095891,40.720823253,40.9206381941,42.352479946,43.1340065231,42.9616255129,40.9517696236,38.8993031533,38.0838481977,36.6348304426,36.3487838261,35.9817772422,34.7075800156,32.5154273349,30.5345442484,30.0623132559,28.2759021122,28.6110687138,28.185674633,27.867090258,28.6759464842,29.9770510922,28.8108445069,30.5165096788,30.8392387412,30.8392387412,31.2355177746,32.1190594032,31.4378273511,31.4378273511,30.8348457511,29.6066934153,31.000134379,31.1164193435,31.1293702963,32.9196329595,33.2729754646,33.1086100131,33.9315640481,34.3965440815,34.118764286,35.2767910308,35.5370681879,35.2265541413
288,2025-10-16T00:00:00,32.826825742,32.2870594355,32.3317802485,32.3799827629,32.6633700037,32.3411604521,32.3075520655,31.0691588314,29.4965427629,29.5276544383,29.564858691,29.5896701979,29.1154626005,29.7616763305,28.6920684496,27.5458641407,27.611860585,27.4099059356,27.1863569611,27.2620077339,26.5557382027,25.8660751042,25.8714513695,25.4062909267,25.3080070898,26.5050101334,27.3702759338,29.8299106884,32.1456686913,33.2715806385,34.2302962798,35.4574161716,34.9423844801,36.9731878515,39.1270053533,40.2941092618,41.1650366062,40.8286550533,39.7028052386,39.6003280096,38.8326925767,38.0786165835,37.446770135,37.7877629183,36.5741719817,38.3787498847,40.2657454084,42.0496539403,46.1067371795,51.2520256388,53.8437210693,58.7598869885,60.9245811728,64.474923635,63.5720372924,66.7868934218,68.6313711385,70.9119703272,74.8531323546,79.2678031663,79.85170434,80.8502462422,84.1313140204,85.1091952869,86.6831166245,89.5509533546,93.1653674393,95.0966320956,98.5490297482,99.9347858791,102.896229257,101.361701063,103.082062149,102.88029513,102.88029513,102.88029513,99.8589478938,96.9507286228,93.9588987777,89.9366474732,86.7573259662,85.5600761462,81.4451208489,78.2165380548,74.3811716929,71.2895011311,67.7752800151,64.7052809723,62.3953205107,59.2804230567,57.2023183338,54.5701820463,50.9201619462,48.0838116115,44.9743660105,42.9672782577,40.483982415,40.483982415,40.4738268926,40.1906110033,39.7658721316,40.9398445939,41.9133422148,42.9077334825,43.7100938835,43.4252152411,41.2032527896,39.2056215322,38.327228682,36.7904969793,36.6193872699,36.223743748,35.049026449,33.0345469325,31.1950007364,30.4152027753,28.6759464842,28.81465181,28.6198144149,28.1747572041,28.8108445069,30.1047492554,29.1865440163,30.7454108336,30.9925986944,30.9925986944,31.6739135588,32.5685536798,31.6739135588,31.6534223215,31.1988938682,30.2011488575,31.1164193435,31.196043471,31.196043471,32.8985290437,33.2111716875,33.1086100131,33.9315640481,34.3965440815,34.118764286,35.2767910308,35.5115221664,35.1512135106
289,2025-10-17T00:00:00,32.818662484,32.2195538566,32.2420611603,32.3799827629,32.6136225811,32.3411604521,32.3075520655,31.0691588314,29.4122113377,29.3365785101,29.5276544383,29.5289466355,28.9976130814,29.7616763305,28.6920684496,27.5458641407,27.611860585,27.4099059356,27.1572625225,27.2345240235,26.484167725,25.7982761181,25.8588607833,25.3785803736,25.1290643578,26.4558833765,27.3450898187,29.7611711466,32.1456686913,33.2946688851,34.2559317513,35.5195222824,35.1220898581,36.9731878515,39.0135468422,40.2107279635,40.9782258844,40.7671847789,39.6639109529,39.6003280096,38.8326925767,38.0786165835,37.5186919693,38.2524350773,36.5741719817,38.3787498847,40.2657454084,42.0496539403,46.1776816899,51.8417546501,54.8739322836,59.3685757911,61.9304074687,64.7432410496,63.8376382445,66.7868934218,68.1650448015,70.6483178429,74.733651639,79.2134515905,79.7053737459,80.7929680435,83.7892880384,85.0774108556,86.550340031,89.4941991648,92.9712490833,94.9138083744,97.9351401668,99.6659154609,101.567546106,101.195330517,102.896229257,102.856102879,102.88029513,102.902051189,101.2192292,97.6474588724,94.5773232668,90.6874931079,86.9002072685,85.6206946523,82.2033047,79.3111545559,75.5438186438,71.877297272,68.7803138233,66.4573765154,62.9983600641,59.658109612,57.8776673858,55.5000941851,51.3051948828,48.8342122957,45.7102521088,43.4282758142,41.4605698788,41.1953189524,41.4773094668,40.8681256292,40.3448445029,41.9102292087,41.9537357104,42.9616255129,43.7100938835,43.4252152411,41.2620742138,39.5795722871,38.4063718364,36.8791895446,36.7904969793,36.4514207866,35.3956965105,33.3595151079,31.4270214203,30.6272186451,29.2929866687,29.3628751177,29.1386422185,28.5113686136,29.1518837569,30.2527296725,29.7728279681,30.7841573476,31.1689086122,31.2355177746,32.0534332168,33.1984179694,32.1190594032,31.7826970026,31.3804582319,30.2699578685,31.1164193435,31.196043471,31.196043471,32.8985290437,33.2111716875,33.1086100131,33.9000012926,34.2954379016,34.0677682937,35.1763270542,35.4918076112,35.1339735172
290,2025-10-18T00:00:00,32.7872957055,32.2191882376,32.2192796424,32.3413824218,32.5558663343,32.2410162366,32.2443079456,31.0231667907,29.4965427629,29.5276544383,29.564858691,29.7003648068,29.2068619098,29.7872251448,28.7169858317,27.6074344581,27.611860585,27.2763627514,27.1572625225,27.2345240235,26.484167725,25.7982761181,25.8588607833,25.3303206453,25.0767330427,26.4409443978,27.3395517478,29.7241640299,32.1082313933,33.2715806385,34.2302962798,35.4574161716,34.9423844801,36.9034357824,38.9404591474,40.0893162022,40.921005934,40.7431193049,39.6238020123,39.5899091658,38.8232401303,38.0786165835,37.446770135,37.7877629183,36.3829226,38.304513002,40.1618998073,41.9902779925,46.1067371795,51.6497928672,54.7448014828,59.3464849137,61.8457943644,64.5500037372,63.5720372924,66.6518894445,67.9453733453,70.4292691242,74.6150673404,79.1922900891,79.5677866828,80.6141873901,83.5681403523,84.7721163595,86.4937382839,89.4941991648,93.1653674393,95.2690392804,98.9318353356,100.805637562,102.896229257,101.195330517,102.882059671,102.420942665,102.856102879,102.88029513,100.750603111,97.6474588724,94.5773232668,90.6874931079,86.7573259662,85.6206946523,82.4406882332,79.4336086279,75.7026757209,72.3185525384,68.7803138233,66.001827009,62.6698823652,59.5681968205,57.795394447,55.3633316974,51.230354362,48.7952719404,45.5883153007,43.2978298076,41.1953189524,41.0505335186,41.1953189524,40.720823253,40.1825506874,41.2055528328,41.9419831779,42.9077334825,43.5730984212,43.3265195621,41.2620742138,39.5795722871,38.4063718364,36.9118077659,36.9959438654,36.5610075779,35.4849400997,33.4986924391,31.9037027902,30.7218951633,29.3628751177,29.7531769827,29.2188344048,28.6759464842,29.2312503306,30.3878341917,29.9829499794,30.8392387412,31.418688283,31.6439336177,32.3046537686,33.23601033,32.6375415999,32.6028813526,31.4659852927,30.5312835313,31.1341087385,31.2443996016,31.2443996016,32.9366991611,33.4226314891,33.3516123508,34.0535142889,34.5307803028,34.2787089061,35.3188920221,35.5238871261,35.2516676848
291,2025-10-19T00:00:00,32.815941398,32.2421166527,32.3317802485,32.4177006436,32.7171710469,32.3803367281,32.3075520655,31.0231667907,29.4122113377,29.5276544383,29.564858691,29.7003648068,29.2068619098,29.7872251448,28.6920684496,27.6074344581,27.611860585,27.2763627514,27.1863569611,27.2620077339,26.484167725,25.7982761181,25.8588607833,25.3303206453,25.0767330427,26.2958942641,27.2452843015,29.7241640299,32.1082313933,33.2715806385,34.2302962798,35.4574161716,34.8390692498,36.8544731537,38.9168039213,39.9190455798,40.8569919318,40.7124841552,39.6003280096,39.4489943179,38.6727185267,37.7444074506,37.2977811195,37.5412417409,36.308679155,38.304513002,40.109525982,41.4968658574,46.0982068176,51.2520256388,54.2013795153,59.1286400577,61.147318579,64.474923635,63.5257143874,66.1380921962,67.8259338655,70.1415281164,74.5366786279,79.1117357354,79.3894721304,80.5545379272,83.5280762655,84.6663274728,86.252608887,89.4326619328,93.1653674393,95.2690392804,98.5490297482,99.9347858791,101.567546106,100.706664479,102.426722443,101.954067654,102.420942665,102.856102879,99.8589478938,97.182944361,94.3322701561,89.9366474732,86.6788511694,85.5600761462,82.2033047,79.3111545559,75.7026757209,72.3378826678,68.8848192377,66.4573765154,62.9983600641,59.658109612,57.795394447,55.3633316974,51.230354362,48.7952719404,45.4563631162,43.1540728062,41.1953189524,41.1953189524,41.6464346441,41.1953189524,40.720823253,41.9290041318,41.9537357104,42.9616255129,43.5730984212,43.3265195621,41.2620742138,39.7915877661,38.4063718364,36.8791895446,36.8316770166,36.4514207866,35.4447940216,33.4739488886,31.6385450279,30.7218951633,29.4559619376,29.8764240355,29.2936568157,28.7125847072,29.2312503306,30.298033562,29.8238594842,30.8392387412,31.418688283,31.6439336177,32.3046537686,33.2640505474,32.7651038311,32.6641676551,31.6609980041,31.0968799091,31.3804582319,31.6498454397,31.6585416459,33.2729754646,33.6031009573,33.3516123508,34.0535142889,34.5307803028,34.2787089061,35.3188920221,35.530477657,35.1763270542
292,2025-10-20T00:00:00,32.7613710991,32.2193710471,32.2420611603,32.3846548347,32.6633700037,32.3411604521,32.2443079456,30.9266194888,29.4122113377,29.5276544383,29.5276544383,29.5896701979,29.1154626005,29.7616763305,28.6379463119,27.5458641407,27.6064633646,27.2345240235,27.1572625225,27.2345240235,26.2798147559,25.7355015935,25.7503117432,25.3080070898,25.0767330427,26.2958942641,27.2452843015,29.7241640299,32.1082313933,33.1330398714,34.2019793042,35.0946473316,34.7739375824,36.8544731537,38.8486827394,39.8159704282,40.8569919318,40.7431193049,39.6238020123,39.5899091658,38.8232401303,37.7444074506,37.2977811195,37.7877629183,36.3829226,38.3787498847,40.2657454084,42.0496539403,46.1067371795,51.6497928672,54.7448014828,59.1286400577,60.9245811728,64.4412895284,63.5257143874,66.6518894445,67.9453733453,70.1415281164,74.5366786279,79.0499590914,79.2678031663,80.5390462543,83.237720039,84.5067009869,86.12994275,89.2041545683,92.9712490833,95.0966320956,97.9351401668,99.6659154609,101.052298091,100.333028801,101.954067654,101.320951546,101.954067654,102.515339411,99.8589478938,97.182944361,94.3322701561,89.9366474732,86.6788511694,85.4208284244,81.935876568,79.1957683844,75.5438186438,72.3378826678,69.3958861536,67.4348517988,64.0372841292,60.9304115988,58.3629042387,56.241983122,51.7173010563,49.2023414908,46.3274490994,44.16669075,42.117468768,42.0052189188,42.0388491144,41.9290041318,41.0505562943,42.0045988957,42.1878905406,43.4252152411,43.7571168155,43.5730984212,41.2718777211,39.8587313507,38.4063718364,36.9118077659,37.0841590841,36.6193872699,35.5174102684,33.6737174504,32.1362347639,30.7882019927,29.7148404785,29.9888659841,29.4986002197,29.1386422185,29.7728279681,30.404731626,30.0236182879,30.8759201039,31.5211367136,31.8000497569,32.371673741,33.2922411565,32.8093198228,32.7651038311,31.7037825273,31.0968799091,31.2938156215,31.565016524,31.5435279296,33.0410436229,33.4226314891,33.2729754646,33.9739576765,34.4963612712,34.264825199,35.2767910308,35.5053396865,35.1397201817
