day_index,date,slot,q_kwh,c_kwh,s_kwh,z_kwh,w_kwh,E_kwh,price
265,2025-09-23T00:00:00,39,0,0,690.46875,0,0,7447.19557407,0.8759
265,2025-09-23T00:00:00,40,0,0,630.584016667,0,0,6746.54666667,0.8601
265,2025-09-23T00:00:00,41,0,0,584.88215,0,0,6096.67761111,0.8442
265,2025-09-23T00:00:00,42,0,0,546.2125,0,0,5489.77483333,0.8334
265,2025-09-23T00:00:00,43,0,0,484.722833333,0,0,4951.19390741,0.8092
265,2025-09-23T00:00:00,44,427.004557012,1.69620701218,0,0,0,4952.72049372,0.7972
265,2025-09-23T00:00:00,45,427.884789412,66.5643727455,0,0,0,5012.62842919,0.7644
265,2025-09-23T00:00:00,46,344.908460881,59.4401942146,0,0,0,5066.12460398,0.6899
265,2025-09-23T00:00:00,47,0,0,357.730216667,0,0,4668.64658546,0.86
265,2025-09-23T00:00:00,48,0,0,491.324583333,0,0,4122.73038176,1.1617
265,2025-09-23T00:00:00,49,0,0,424.227,0,0,3651.36704843,1.1683
265,2025-09-23T00:00:00,50,0,0,340.29965,0,0,3273.2563262,1.0956
265,2025-09-23T00:00:00,51,0,0,322.88875,0,0,2914.49104843,1.0849
265,2025-09-23T00:00:00,52,0,0,267.16475,0,0,2617.6413262,1.061
265,2025-09-23T00:00:00,53,0,0,177.016983333,0,0,2420.95578917,1.043
265,2025-09-23T00:00:00,54,0,0,103.286666667,0,0,2306.1928262,1.036
265,2025-09-23T00:00:00,55,0,0,88.5305333333,0,0,2207.82556695,1.0147
265,2025-09-23T00:00:00,56,0,0,75.3937333333,0,0,2124.05475213,0.9922
265,2025-09-23T00:00:00,57,0,0,46.3595833333,0,0,2072.54410398,0.97
265,2025-09-23T00:00:00,58,0,0,34.0806666667,0,0,2034.67669658,0.9422
265,2025-09-23T00:00:00,59,0,0,13.9784333333,0,0,2019.14510398,0.9569
265,2025-09-23T00:00:00,60,0,5.30041666667,0,0,0,2023.91547898,0.9977
265,2025-09-23T00:00:00,61,0,0,3.38896666667,0,0,2020.14996046,0.9919
265,2025-09-23T00:00:00,62,0,45.9135666667,0,0,0,2061.47217046,0.9588
265,2025-09-23T00:00:00,63,0,133.931666667,0,0,0,2182.01067046,0.9549
265,2025-09-23T00:00:00,64,0,146.78905,0,0,0,2314.12081546,0.9839
265,2025-09-23T00:00:00,65,0,127.813066667,0,0,0,2429.15257546,0.799
265,2025-09-23T00:00:00,66,0,148.185833333,0,0,0,2562.51982546,0.5025
265,2025-09-23T00:00:00,67,637.380568379,833.333333333,0,0,41.988951712,3312.51982546,0.4662
265,2025-09-23T00:00:00,68,581.591545944,833.333333333,0,0,64.756729277,4062.51982546,0.5007
265,2025-09-23T00:00:00,69,629.442088186,833.333333333,0,0,124.145004853,4812.51982546,0.4827
265,2025-09-23T00:00:00,70,614.728925438,833.333333333,0,0,77.336142105,5562.51982546,0.4785
265,2025-09-23T00:00:00,71,585.004564931,833.333333333,0,0,95.6476815975,6312.51982546,0.4662
265,2025-09-23T00:00:00,72,542.003595949,833.333333333,0,0,161.982345949,7062.51982546,0.4432
265,2025-09-23T00:00:00,73,490.926425127,833.333333333,0,0,136.731791794,7812.51982546,0.4411
265,2025-09-23T00:00:00,74,470.537417339,833.333333333,0,0,79.1081173386,8562.51982546,0.4551
265,2025-09-23T00:00:00,75,493.536380547,833.333333333,0,0,81.2126305468,9312.51982546,0.4463
265,2025-09-23T00:00:00,76,525.496667134,833.333333333,0,0,152.625850467,10062.5198255,0.4113
265,2025-09-23T00:00:00,77,0,409.1788,0,0,0,10430.7807455,0.5682
265,2025-09-23T00:00:00,78,0,287.767916667,0,0,0,10689.7718705,0.8279
265,2025-09-23T00:00:00,79,0,122.475699485,0,0,149.435217182,10800,0.8636
265,2025-09-23T00:00:00,80,0,0,0,0,278.945616667,10800,0.8416
265,2025-09-23T00:00:00,81,0,0,0,0,248.609583333,10800,0.8618
265,2025-09-23T00:00:00,82,0,0,0,0,205.436183333,10800,0.8623
265,2025-09-23T00:00:00,83,0,0,0,0,156.054516667,10800,0.9026
265,2025-09-23T00:00:00,84,0,0,0,0,114.23875,10800,0.9754
265,2025-09-23T00:00:00,85,0,0,0,0,89.8927166667,10800,1.0002
265,2025-09-23T00:00:00,86,0,0,0,0,30.1064666667,10800,0.9978
265,2025-09-23T00:00:00,87,0,0,63.7583333333,0,0,10729.1574074,1.0271
265,2025-09-23T00:00:00,88,0,0,137.285466667,0,0,10576.618,1.0906
265,2025-09-23T00:00:00,89,0,0,202.581116667,0,0,10351.5278704,0.9376
265,2025-09-23T00:00:00,90,159.067652042,0,91.1060979584,0,0,10250.2988726,0.6694
265,2025-09-23T00:00:00,91,502.567585986,246.683735986,0,0,0,10472.314235,0.66
265,2025-09-23T00:00:00,92,285.640359731,0,2.14384026857,0,0,10469.9321903,0.7217
265,2025-09-23T00:00:00,93,356.576731157,29.0413144904,0,0,0,10496.0693733,0.7308
265,2025-09-23T00:00:00,94,392.033331391,89.7260647244,0,0,0,10576.8228316,0.7534
265,2025-09-23T00:00:00,95,402.842366681,49.8931833479,0,0,0,10621.7266966,0.7823
265,2025-09-23T00:00:00,96,434.378402974,0,59.2040970261,0,0,10555.9443666,0.8055
265,2025-09-23T00:00:00,97,523.201686746,0,66.2309632537,0,0,10482.3544074,0.8271
265,2025-09-23T00:00:00,98,599.746259336,0,36.067390664,0,0,10442.2795289,0.8519
265,2025-09-23T00:00:00,99,636.641531038,0,31.5938856284,0,0,10407.1752115,0.8791
265,2025-09-23T00:00:00,100,677.082880325,0,39.2646530085,0,0,10363.5478193,0.9024
265,2025-09-23T00:00:00,101,738.248731899,0,26.573951434,0,0,10334.0212066,0.9163
265,2025-09-23T00:00:00,102,802.805059104,0,11.2486908965,0,0,10321.5226611,0.9264
265,2025-09-23T00:00:00,103,840.210102468,0,36.8768808653,0,0,10280.5483491,0.9462
265,2025-09-23T00:00:00,104,879.644536617,0,33.6920800494,0,0,10243.1127046,0.9742
265,2025-09-23T00:00:00,105,948.051241873,0,8.33250812734,0,0,10233.8543622,0.9862
265,2025-09-23T00:00:00,106,1024.69263971,0,27.170026952,0,0,10203.6654434,0.976
265,2025-09-23T00:00:00,107,972.596504215,13.431187548,0,0,0,10215.7535122,1.0742
265,2025-09-23T00:00:00,108,838.260753497,85.615753497,0,0,0,10292.8076903,1.2313
265,2025-09-23T00:00:00,109,812.864622799,48.534772799,0,0,0,10336.4889858,1.2561
265,2025-09-23T00:00:00,110,832.835927145,2.60866047835,0,0,0,10338.8367803,1.2447
265,2025-09-23T00:00:00,111,839.91308328,5.4964166131,0,0,0,10343.7835552,1.2545
265,2025-09-23T00:00:00,112,844.731807649,8.57215764889,0,0,0,10351.4984971,1.2522
265,2025-09-23T00:00:00,113,825.059258824,14.6945588237,0,0,0,10364.7236,1.2881
265,2025-09-23T00:00:00,114,0,0,777.426666667,0,0,9500.91619262,1.3466
265,2025-09-23T00:00:00,115,0,0,799.098883333,0,0,8613.02854447,1.3523
265,2025-09-23T00:00:00,116,0,0,825.595866667,0,0,7695.69980373,1.3445
265,2025-09-23T00:00:00,117,0,0,817.816666667,0,0,6787.01461855,1.3483
265,2025-09-23T00:00:00,118,0,0,786.83635,0,0,5912.75200744,1.349
265,2025-09-23T00:00:00,119,0,0,784.2189,0,0,5041.3976741,1.3473
265,2025-09-23T00:00:00,120,0,0,811.911666667,0,0,4139.27360003,1.3482
265,2025-09-23T00:00:00,121,0,0,827.178116667,0,0,3220.18680373,1.3513
265,2025-09-23T00:00:00,122,267.126271705,0,576.441428295,0,0,2579.69632785,1.34
265,2025-09-23T00:00:00,123,0,0,833.333333333,6.375,0,1653.77040192,1.3489
265,2025-09-23T00:00:00,124,0,0,408.393361731,376.501921603,0,1200,1.3952
265,2025-09-23T00:00:00,125,794.044111977,0,0,7.61768802272,0,1200,1.2226
265,2025-09-23T00:00:00,126,787.745743811,0,0,81.4709228561,0,1200,0.9332
265,2025-09-23T00:00:00,127,809.671719827,0,0,32.8526635062,0,1200,0.9068
265,2025-09-23T00:00:00,128,798.817643629,0,0,5.77753970385,0,1200,0.9371
265,2025-09-23T00:00:00,129,770.083784396,0,0,43.2978822702,0,1200,0.9371
265,2025-09-23T00:00:00,130,794.608731395,0,0,35.2604019382,0,1200,0.9871
265,2025-09-23T00:00:00,131,752.845297689,0,0,15.3412023108,0,1200,0.7764
265,2025-09-23T00:00:00,132,648.661215553,9.41788221981,0,0,0,1208.476094,0.4209
265,2025-09-23T00:00:00,133,616.469121986,63.0275553197,0,0,0,1265.20089379,0.3859
265,2025-09-23T00:00:00,134,618.193490033,35.5149233659,0,0,0,1297.16432481,0.4368
265,2025-09-23T00:00:00,135,618.106101528,0,29.1005651386,0,0,1264.83036355,0.4198
265,2025-09-23T00:00:00,136,625.472076244,28.7722262442,0,0,0,1290.72536717,0.4186
265,2025-09-23T00:00:00,137,636.194564579,80.8422812462,0,0,0,1363.48342029,0.4241
265,2025-09-23T00:00:00,138,640.952961166,71.602961166,0,0,0,1427.92608534,0.4237
265,2025-09-23T00:00:00,139,630.605676266,65.9498095992,0,0,0,1487.28091398,0.4248
265,2025-09-23T00:00:00,140,627.98847527,51.4869086033,0,0,0,1533.61913172,0.424
265,2025-09-23T00:00:00,141,628.997691529,18.6726915286,0,0,0,1550.4245541,0.422
265,2025-09-23T00:00:00,142,614.847776371,0,2.2195236292,0,0,1547.95841673,0.424
265,2025-09-23T00:00:00,143,625.982300205,57.6842168713,0,0,0,1599.87421192,0.4271
265,2025-09-23T00:00:00,144,646.490838585,121.889171918,0,0,0,1709.57446664,0.4276
266,2025-09-24T00:00:00,1,1448.93421803,833.333333333,0,0,38.0951846984,2459.57446664,0.4248
266,2025-09-24T00:00:00,2,1436.08400963,821.461259634,0,0,0,3198.88960031,0.4245
266,2025-09-24T00:00:00,3,1449.06803012,833.333333333,0,0,26.6780301166,3948.88960031,0.4269
266,2025-09-24T00:00:00,4,1433.65681659,833.333333333,0,0,36.4747499193,4698.88960031,0.4272
266,2025-09-24T00:00:00,5,1439.78066399,833.333333333,0,0,35.9876639908,5448.88960031,0.4271
266,2025-09-24T00:00:00,6,1466.0343474,833.333333333,0,0,42.3076807319,6198.88960031,0.4285
266,2025-09-24T00:00:00,7,725.538527343,141.428027343,0,0,0,6326.17482492,0.4311
266,2025-09-24T00:00:00,8,1441.55066562,833.333333333,0,0,19.4198656196,7076.17482492,0.4302
266,2025-09-24T00:00:00,9,1435.83987153,824.371538192,0,0,0,7818.1092093,0.4279
266,2025-09-24T00:00:00,10,600.212267664,0,14.5665490025,0,0,7801.92415485,0.4312
266,2025-09-24T00:00:00,11,587.153169602,1.9034362682,0,0,0,7803.63724749,0.4333
266,2025-09-24T00:00:00,12,1410.90015062,833.333333333,0,0,14.0451506195,8553.63724749,0.4311
266,2025-09-24T00:00:00,13,1432.79816868,828.377235345,0,0,0,9299.1767593,0.4293
266,2025-09-24T00:00:00,14,608.066252736,0,24.2645972645,0,0,9272.21609567,0.4324
266,2025-09-24T00:00:00,15,595.332956027,0,16.8470439726,0,0,9253.49715793,0.4367
266,2025-09-24T00:00:00,16,598.291976631,14.808109964,0,0,0,9266.82445689,0.4348
266,2025-09-24T00:00:00,17,599.727352592,12.478552592,0,0,0,9278.05515423,0.4335
266,2025-09-24T00:00:00,18,591.882451546,0,23.4842151206,0,0,9251.96158187,0.4357
266,2025-09-24T00:00:00,19,593.009382896,0,30.4079337708,0,0,9218.17498879,0.4374
266,2025-09-24T00:00:00,20,604.795902053,0,11.9643979469,0,0,9204.8812133,0.4371
266,2025-09-24T00:00:00,21,613.743556802,0,7.22477653155,0,0,9196.85368382,0.4356
266,2025-09-24T00:00:00,22,609.692960807,0,37.2965558593,0,0,9155.41306619,0.4353
266,2025-09-24T00:00:00,23,608.184615025,0,15.2716349754,0,0,9138.44458289,0.436
266,2025-09-24T00:00:00,24,609.217076411,34.4854097442,0,0,0,9169.48145166,0.4378
266,2025-09-24T00:00:00,25,601.972006296,4.32773962976,0,0,0,9173.37641733,0.4401
266,2025-09-24T00:00:00,26,601.801858679,0,15.592074654,0,0,9156.05188993,0.4389
266,2025-09-24T00:00:00,27,609.738989662,2.29732299524,0,0,0,9158.11948063,0.4364
266,2025-09-24T00:00:00,28,616.177352105,0,0.688814561471,0,0,9157.35413111,0.4393
266,2025-09-24T00:00:00,29,626.098438611,0,2.10001138864,0,0,9155.02078513,0.4422
266,2025-09-24T00:00:00,30,633.119375415,9.73937541501,0,0,0,9163.786223,0.4395
266,2025-09-24T00:00:00,31,629.641240365,19.1542403652,0,0,0,9181.02503933,0.4333
266,2025-09-24T00:00:00,32,644.976458085,14.6498414182,0,0,0,9194.20989661,0.4439
266,2025-09-24T00:00:00,33,1489.34360955,833.333333333,0,0,11.7786095464,9944.20989661,0.4301
266,2025-09-24T00:00:00,34,1466.02246261,833.333333333,0,0,44.0769959448,10694.2098966,0.3713
266,2025-09-24T00:00:00,35,718.57258585,75.9060858497,0,0,0,10762.5253739,0.5708
266,2025-09-24T00:00:00,36,21.7513067994,0,765.330359867,0,0,9912.15830735,0.9099
266,2025-09-24T00:00:00,37,0,0,795.96885,0,0,9027.74847402,0.9368
266,2025-09-24T00:00:00,38,0,0,743.78865,0,0,8201.31664068,0.8758
266,2025-09-24T00:00:00,39,0,0,704.025,0,0,7419.06664068,0.8759
266,2025-09-24T00:00:00,40,0,0,672.296033333,0,0,6672.07104809,0.8601
266,2025-09-24T00:00:00,41,0,0,633.020766667,0,0,5968.71464068,0.8442
266,2025-09-24T00:00:00,42,105.713689046,0,469.299227621,0,0,5447.27105444,0.8334
266,2025-09-24T00:00:00,43,521.485320325,19.4603036588,0,0,0,5464.78532773,0.8092
266,2025-09-24T00:00:00,44,475.264740068,25.9253067342,0,0,0,5488.11810379,0.7972
266,2025-09-24T00:00:00,45,409.544776813,11.9356101465,0,0,0,5498.86015293,0.7644
266,2025-09-24T00:00:00,46,346.454218666,26.6975353329,0,0,0,5522.88793472,0.6899
266,2025-09-24T00:00:00,47,0,0,393.7377,0,0,5085.40160139,0.86
266,2025-09-24T00:00:00,48,0,0,535.237083333,0,0,4490.69373102,1.1617
266,2025-09-24T00:00:00,49,0,0,469.44025,0,0,3969.09345324,1.1683
266,2025-09-24T00:00:00,50,0,0,404.259466667,0,0,3519.91626806,1.0956
266,2025-09-24T00:00:00,51,0,0,395.638333333,0,0,3080.31811991,1.0849
266,2025-09-24T00:00:00,52,0,0,294.31705,0,0,2753.29917547,1.061
266,2025-09-24T00:00:00,53,0,0,227.382333333,0,0,2500.65213843,1.043
266,2025-09-24T00:00:00,54,0,0,229.032916667,0,0,2246.17111991,1.036
266,2025-09-24T00:00:00,55,0,0,194.199216667,0,0,2030.3942125,1.0147
266,2025-09-24T00:00:00,56,0,0,121.34985,0,0,1895.56104584,0.9922
266,2025-09-24T00:00:00,57,0,0,49.7616666667,0,0,1840.2703051,0.97
266,2025-09-24T00:00:00,58,0,0,8.13781666667,0,0,1831.22828658,0.9422
266,2025-09-24T00:00:00,59,0,64.4248666667,0,0,0,1889.21066658,0.9569
266,2025-09-24T00:00:00,60,0,134.687083333,0,0,0,2010.42904158,0.9977
266,2025-09-24T00:00:00,61,0,109.06555,0,0,0,2108.58803658,0.9919
266,2025-09-24T00:00:00,62,0,113.393116667,0,0,0,2210.64184158,0.9588
266,2025-09-24T00:00:00,63,0,194.0425,0,0,0,2385.28009158,0.9549
266,2025-09-24T00:00:00,64,0,265.45395,0,0,0,2624.18864658,0.9839
266,2025-09-24T00:00:00,65,0,262.0768,0,0,0,2860.05776658,0.799
266,2025-09-24T00:00:00,66,612.032227017,833.333333333,0,0,25.3388936832,3610.05776658,0.5025
266,2025-09-24T00:00:00,67,631.364928312,833.333333333,0,0,129.605161645,4360.05776658,0.4662
266,2025-09-24T00:00:00,68,604.894834225,833.333333333,0,0,121.551100892,5110.05776658,0.5007
266,2025-09-24T00:00:00,69,607.451524784,833.333333333,0,0,43.3052747838,5860.05776658,0.4827
266,2025-09-24T00:00:00,70,614.717645462,833.333333333,0,0,14.9221954618,6610.05776658,0.4785
266,2025-09-24T00:00:00,71,588.518198776,833.333333333,0,0,27.5973321091,7360.05776658,0.4662
266,2025-09-24T00:00:00,72,542.894604954,833.333333333,0,0,51.1021049537,8110.05776658,0.4432
266,2025-09-24T00:00:00,73,529.619114935,833.333333333,0,0,66.2521982682,8860.05776658,0.4411
266,2025-09-24T00:00:00,74,508.81021996,833.333333333,0,0,26.6585199596,9610.05776658,0.4551
266,2025-09-24T00:00:00,75,491.06867901,801.360345677,0,0,0,10331.2820777,0.4463
266,2025-09-24T00:00:00,76,523.048175757,520.79769146,0,0,285.479400963,10800,0.4113
266,2025-09-24T00:00:00,77,0,0,0,0,287.55595,10800,0.5682
266,2025-09-24T00:00:00,78,0,0,0,0,300.800833333,10800,0.8279
266,2025-09-24T00:00:00,79,0,0,0,0,282.743983333,10800,0.8636
266,2025-09-24T00:00:00,80,0,0,0,0,262.495283333,10800,0.8416
266,2025-09-24T00:00:00,81,0,0,0,0,268.9775,10800,0.8618
266,2025-09-24T00:00:00,82,0,0,0,0,297.207366667,10800,0.8623
266,2025-09-24T00:00:00,83,0,0,0,0,281.3968,10800,0.9026
266,2025-09-24T00:00:00,84,0,0,0,0,213.33,10800,0.9754
266,2025-09-24T00:00:00,85,0,0,0,0,148.03405,10800,1.0002
266,2025-09-24T00:00:00,86,0,0,0,0,102.680633333,10800,0.9978
266,2025-09-24T00:00:00,87,0,0,0,0,72.34375,10800,1.0271
266,2025-09-24T00:00:00,88,0,0,0,0,42.4820833333,10800,1.0906
266,2025-09-24T00:00:00,89,0,0,0,0,6.82011666667,10800,0.9376
266,2025-09-24T00:00:00,90,153.806562373,0,0,0,101.022812373,10800,0.6694
266,2025-09-24T00:00:00,91,528.667639445,0,0,0,377.633922778,10800,0.66
266,2025-09-24T00:00:00,92,279.618786542,0,0,0,45.0250698751,10800,0.7217
266,2025-09-24T00:00:00,93,319.231624613,0,0,0,41.6945412795,10800,0.7308
266,2025-09-24T00:00:00,94,362.112398735,0,0,0,56.0721987353,10800,0.7534
266,2025-09-24T00:00:00,95,429.882038831,0,0,0,57.3196388308,10800,0.7823
266,2025-09-24T00:00:00,96,496.023091365,0,0,0,47.5680913646,10800,0.8055
266,2025-09-24T00:00:00,97,512.526582179,0,0,0,48.2232821792,10800,0.8271
266,2025-09-24T00:00:00,98,568.20030838,0,0,0,38.9951583799,10800,0.8519
266,2025-09-24T00:00:00,99,660.908063743,0,0,0,26.4009804095,10800,0.8791
266,2025-09-24T00:00:00,100,701.148838878,0,0,0,37.9019222113,10800,0.9024
266,2025-09-24T00:00:00,101,732.222764376,0,0,0,19.2485977097,10800,0.9163
266,2025-09-24T00:00:00,102,782.297226263,0,26.8752737372,0,0,10770.1385847,0.9264
266,2025-09-24T00:00:00,103,831.683170232,0,40.0804631013,0,0,10725.6047368,0.9462
266,2025-09-24T00:00:00,104,895.050071113,0,13.8761122208,0,0,10710.1868344,0.9742
266,2025-09-24T00:00:00,105,974.089208463,9.27545846289,0,0,0,10718.534747,0.9862
266,2025-09-24T00:00:00,106,1030.99978799,0,10.9013120117,0,0,10706.4221781,0.976
266,2025-09-24T00:00:00,107,940.41361594,0,0.0564007266593,0,0,10706.3595106,1.0742
266,2025-09-24T00:00:00,108,789.634709495,48.2313761621,0,0,0,10749.7677492,1.2313
266,2025-09-24T00:00:00,109,795.833258333,52.2391416663,0,0,0,10796.7829767,1.2561
266,2025-09-24T00:00:00,110,817.673992493,3.57447037251,0,0,0.266405454164,10800,1.2447
266,2025-09-24T00:00:00,111,791.879555652,0,32.1954443479,0,0,10764.2272841,1.2545
266,2025-09-24T00:00:00,112,820.635725266,28.6892085998,0,0,0,10790.0475718,1.2522
266,2025-09-24T00:00:00,113,840.262523435,11.0582535581,0,0,64.4280532105,10800,1.2881
266,2025-09-24T00:00:00,114,0,0,776.976666667,0,0,9936.69259259,1.3466
266,2025-09-24T00:00:00,115,0,0,819.40935,0,0,9026.23775926,1.3523
266,2025-09-24T00:00:00,116,0,0,787.701083333,0,0,8151.01433333,1.3445
266,2025-09-24T00:00:00,117,0,0,724.668333333,0,0,7345.8272963,1.3483
266,2025-09-24T00:00:00,118,0,0,776.519966667,0,0,6483.02733333,1.349
266,2025-09-24T00:00:00,119,0,0,825.116933333,0,0,5566.23074074,1.3473
266,2025-09-24T00:00:00,120,0,0,810.971666667,0,0,4665.15111111,1.3482
266,2025-09-24T00:00:00,121,0,0,792.5119,0,0,3784.58233333,1.3513
266,2025-09-24T00:00:00,122,169.963464536,0,622.417518797,0,0,3093.00731245,1.34
266,2025-09-24T00:00:00,123,0,0,801.013333333,0,0,2202.99249763,1.3489
266,2025-09-24T00:00:00,124,0,0,794.242483333,0,0,1320.50084948,1.3952
266,2025-09-24T00:00:00,125,780.448639748,2.97765641492,0,0,0,1323.18074026,1.2226
266,2025-09-24T00:00:00,126,793.176678127,18.2966781272,0,0,0,1339.64775057,0.9332
266,2025-09-24T00:00:00,127,810.696564662,5.16789799552,0,0,0,1344.29885877,0.9068
266,2025-09-24T00:00:00,128,808.351127414,0,17.1227225864,0,0,1325.27361145,0.9371
266,2025-09-24T00:00:00,129,803.300531107,0,18.6794688931,0,0,1304.51864601,0.9371
266,2025-09-24T00:00:00,130,827.212819164,19.7998358302,0,0,0,1322.33849826,0.9871
266,2025-09-24T00:00:00,131,754.656257512,42.0124241785,0,0,0,1360.14968002,0.7764
266,2025-09-24T00:00:00,132,624.34535949,30.5870261567,0,0,0,1387.67800356,0.4209
266,2025-09-24T00:00:00,133,611.038358221,22.4832915541,0,0,0,1407.91296596,0.3859
266,2025-09-24T00:00:00,134,616.762488185,32.5777715181,0,0,0,1437.23296033,0.4368
266,2025-09-24T00:00:00,135,603.676199912,42.6228665788,0,0,0,1475.59354025,0.4198
266,2025-09-24T00:00:00,136,636.126807448,28.3318407818,0,0,0,1501.09219695,0.4186
266,2025-09-24T00:00:00,137,662.505894103,40.5192607697,0,0,0,1537.55953164,0.4241
266,2025-09-24T00:00:00,138,648.656015069,57.6476817358,0,0,0,1589.44244521,0.4237
266,2025-09-24T00:00:00,139,611.717381964,9.11631529742,0,0,0,1597.64712897,0.4248
266,2025-09-24T00:00:00,140,605.149614248,11.7581475817,0,0,0,1608.2294618,0.424
266,2025-09-24T00:00:00,141,623.055503732,56.9221703986,0,0,0,1659.45941516,0.422
266,2025-09-24T00:00:00,142,616.142959608,20.6935262743,0,0,0,1678.0835888,0.424
266,2025-09-24T00:00:00,143,612.964952507,0,10.8356308263,0,0,1666.043999,0.4271
266,2025-09-24T00:00:00,144,624.654672784,17.2396727835,0,0,0,1681.5597045,0.4276
354,2025-12-21T00:00:00,1,1486.7235353,833.333333333,0,0,57.3724853044,3449.21966165,0.4248
354,2025-12-21T00:00:00,2,1471.14127826,833.333333333,0,0,48.1627782575,4199.21966165,0.4245
354,2025-12-21T00:00:00,3,1485.21313657,833.333333333,0,0,73.1964699063,4949.21966165,0.4269
354,2025-12-21T00:00:00,4,1511.31128105,833.333333333,0,0,113.267914384,5699.21966165,0.4272
354,2025-12-21T00:00:00,5,1522.10310148,833.333333333,0,0,138.865884809,6449.21966165,0.4271
354,2025-12-21T00:00:00,6,1511.97391294,833.333333333,0,0,120.430579606,7199.21966165,0.4285
354,2025-12-21T00:00:00,7,666.548917464,56.2004007975,0,0,0,7249.80002237,0.4311
354,2025-12-21T00:00:00,8,1338.96924219,705.733292189,0,0,0,7884.95998534,0.4302
354,2025-12-21T00:00:00,9,1517.15460567,833.333333333,0,0,61.1246056711,8634.95998534,0.4279
354,2025-12-21T00:00:00,10,677.469017452,39.9797507852,0,0,0,8670.94176105,0.4312
354,2025-12-21T00:00:00,11,671.277540802,48.9095408023,0,0,0,8714.96034777,0.4333
354,2025-12-21T00:00:00,12,676.192808584,78.3344752505,0,0,0,8785.4613755,0.4311
354,2025-12-21T00:00:00,13,1519.70393643,833.333333333,0,0,43.6243697588,9535.4613755,0.4293
354,2025-12-21T00:00:00,14,699.943358682,46.0742420155,0,0,0,9576.92819331,0.4324
354,2025-12-21T00:00:00,15,712.984165606,91.234165606,0,0,0,9659.03894235,0.4367
354,2025-12-21T00:00:00,16,722.693191813,86.0498584798,0,0,0,9736.48381499,0.4348
354,2025-12-21T00:00:00,17,712.989352501,81.0786191674,0,0,0,9809.45457224,0.4335
354,2025-12-21T00:00:00,18,698.773151746,73.4848184123,0,0,0,9875.59090881,0.4357
354,2025-12-21T00:00:00,19,713.182683059,16.4249997258,0,0,0,9890.37340856,0.4374
354,2025-12-21T00:00:00,20,726.197485871,40.3087025376,0,0,0,9926.65124085,0.4371
354,2025-12-21T00:00:00,21,717.939564727,93.1495647265,0,0,0,10010.4858491,0.4356
354,2025-12-21T00:00:00,22,704.177731967,0.763431966822,0,0,0,10011.1729379,0.4353
354,2025-12-21T00:00:00,23,712.982151572,0,24.3387984281,0,0,9984.1298285,0.436
354,2025-12-21T00:00:00,24,732.77429406,52.9159607267,0,0,0,10031.7541932,0.4378
354,2025-12-21T00:00:00,25,728.164640727,55.0075740599,0,0,0,10081.2610098,0.4401
354,2025-12-21T00:00:00,26,735.232414347,54.8331810134,0,0,0,10130.6108727,0.4389
354,2025-12-21T00:00:00,27,762.833169448,85.3548361149,0,0,0,10207.4302252,0.4364
354,2025-12-21T00:00:00,28,783.114285558,96.1345522252,0,0,0,10293.9513222,0.4393
354,2025-12-21T00:00:00,29,773.478694357,92.8761276902,0,0,0,10377.5398372,0.4422
354,2025-12-21T00:00:00,30,756.736433685,84.6847670184,0,0,0,10453.7561275,0.4395
354,2025-12-21T00:00:00,31,776.234374998,73.2443916647,0,0,0,10519.67608,0.4333
354,2025-12-21T00:00:00,32,782.637159721,73.7624263875,0,0,0,10586.0622637,0.4439
354,2025-12-21T00:00:00,33,1591.87661089,237.708595872,0,0,676.404681689,10800,0.4301
354,2025-12-21T00:00:00,34,1587.07309572,0,0,0,907.448679051,10800,0.3713
354,2025-12-21T00:00:00,35,839.450295338,0,0,0,53.1645286717,10800,0.5708
354,2025-12-21T00:00:00,36,953.800456663,0,0,0,38.6921233296,10800,0.9099
354,2025-12-21T00:00:00,37,282.964959963,0,623.514606704,0,0,10107.2059926,0.9368
354,2025-12-21T00:00:00,38,939.13228557,37.8268689034,0,0,0,10141.2501746,0.8758
354,2025-12-21T00:00:00,39,949.018800412,17.8438004118,0,0,0,10157.3095949,0.8759
354,2025-12-21T00:00:00,40,958.478768302,67.6204349686,0,0,0,10218.1679864,0.8601
354,2025-12-21T00:00:00,41,967.421406874,95.2132402072,0,0,0,10303.8599026,0.8442
354,2025-12-21T00:00:00,42,966.315540928,70.6155409281,0,0,0,10367.4138894,0.8334
354,2025-12-21T00:00:00,43,922.180247617,57.4967142834,0,0,0,10419.1609323,0.8092
354,2025-12-21T00:00:00,44,880.473584683,63.5945846834,0,0,0,10476.3960585,0.7972
354,2025-12-21T00:00:00,45,844.055527569,87.2146942361,0,0,0,10554.8892833,0.7644
354,2025-12-21T00:00:00,46,1631.44803599,272.345240766,0,0,680.911628555,10800,0.6899
354,2025-12-21T00:00:00,47,856.286349684,0,0,0,87.5509996844,10800,0.86
354,2025-12-21T00:00:00,48,136.433990564,0,803.720592769,0,0,9906.97711915,1.1617
354,2025-12-21T00:00:00,49,129.827992931,0,769.204823735,0,0,9052.30509277,1.1683
354,2025-12-21T00:00:00,50,76.164292993,0,747.381523674,0,0,8221.88117758,1.0956
354,2025-12-21T00:00:00,51,32.328228972,0,765.569271028,0,0,7371.24865422,1.0849
354,2025-12-21T00:00:00,52,0,0,729.992316667,0,0,6560.14608014,1.061
