position,policy,method,mapping,q0,a_final,ell,pv,price,E_before,E_after,R,plan_time,version_id,published,c,s,g,w,normal,adjustment,emergency,total
24891,C2,P1,Q43,67.3950159449538,67.39501594495368,853.4283333333333,0.0,1.3744,3493.682787793214,2620.312435139459,2454.998625172215,24888,C2_d172_s108,24876,0.0,786.0333173883796,0.0,0.0,92.62770991474434,7.812559488229454e-14,0.0,92.62770991474441
24892,C2,P1,Q43,44.374706955227566,44.374706955227566,882.4396,0.0,1.3936,2620.312435139459,1694.386509213533,1529.0726992462887,24888,C2_d172_s108,24876,0.0,833.3333333333334,4.731559711439104,0.0,61.840591612805135,0.0,32.96950806930768,94.81009968211282
24893,C2,P1,Q43,875.7503786515994,875.7503786515994,892.5536333333333,0.00025,1.2657,1694.386509213533,1675.7165040116063,1529.0726992462887,24888,C2_d172_s108,24876,0.0,16.80300468173391,0.0,0.0,1108.4372542593294,0.0,0.0,1108.4372542593294
24894,C2,P1,Q43,891.4293782468432,891.4293782468432,884.1350000000001,0.0,1.0636,1675.7165040116063,1682.281444433765,1675.7165040116063,24894,C2_d172_s108,24876,7.294378246843053,0.0,0.0,0.0,948.1242867033425,0.0,0.0,948.1242867033425
24895,C2,P1,Q43,892.3949467724651,892.3949467724651,889.1677,0.0,1.0032,1682.281444433765,1685.1859665289837,1675.7165040116063,24894,C2_d172_s108,24876,3.2272467724651506,0.0,0.0,0.0,895.250610602137,0.0,0.0,895.250610602137
24896,C2,P1,Q43,893.0408057884551,893.0408057884551,870.0274666666666,0.0,1.0036,1685.1859665289837,1705.8979717385935,1675.7165040116063,24894,C2_d172_s108,24876,23.01333912178859,0.0,0.0,0.0,896.2557526892937,0.0,0.0,896.2557526892937
24897,C2,P1,Q43,914.2535044649286,914.2535044649286,859.8533333333334,0.0,1.0403,1705.8979717385935,1754.8581257570293,1675.7165040116063,24894,C2_d172_s108,24876,54.40017113159524,0.0,0.0,0.0,951.0979206948653,0.0,0.0,951.0979206948653
24898,C2,P1,Q43,943.2441970869362,943.2441970869362,912.7835833333334,0.0,1.1205,1754.8581257570293,1782.272678135272,1675.7165040116063,24894,C2_d172_s108,24876,30.460613753602843,0.0,0.0,0.0,1056.9051228359122,0.0,0.0,1056.9051228359122
24899,C2,P1,Q43,863.7711054767652,863.7711054767652,825.9281333333333,0.0,0.8749,1782.272678135272,1816.3313530643607,1675.7165040116063,24894,C2_d172_s108,24876,37.84297214343189,0.0,0.0,0.0,755.7133401816219,0.0,0.0,755.7133401816219
24900,C2,P1,Q43,731.4525990009502,731.4525990009502,645.8683333333333,0.0,0.4618,1816.3313530643607,1893.3571921652158,1816.3313530643607,24900,C2_d172_s108,24876,85.58426566761682,0.0,0.0,0.0,337.78481021863877,0.0,0.0,337.78481021863877
24901,C2,P1,Q43,1394.8345313432355,1394.8345313432355,634.3130666666667,0.0,0.4454,1893.3571921652158,2577.826510374128,2416.331353064361,24900,C2_d172_s108,24876,760.5214646765688,0.0,0.0,0.0,621.2593002602771,0.0,0.0,621.2593002602771
24902,C2,P1,Q43,754.9247365288212,754.9247365288212,662.02065,0.0,0.5311,2577.826510374128,2661.440188250067,2416.331353064361,24900,C2_d172_s108,24876,92.90408652882115,0.0,0.0,0.0,400.94052757045694,0.0,0.0,400.94052757045694
24903,C2,P1,Q43,747.9742149878981,747.9742149878981,665.8416666666667,0.0,0.5191,2661.440188250067,2735.3594817391754,2416.331353064361,24900,C2_d172_s108,24876,82.13254832123141,0.0,0.0,0.0,388.27341500021794,0.0,0.0,388.27341500021794
24904,C2,P1,Q43,742.6342762235532,742.6342762235532,711.3985333333334,0.0,0.5014,2735.3594817391754,2763.4716503403733,2416.331353064361,24900,C2_d172_s108,24876,31.235742890219854,0.0,0.0,0.0,372.35682609848953,0.0,0.0,372.35682609848953
24905,C2,P1,Q43,740.2916593027288,740.2916593027288,715.6982166666667,0.0,0.4737,2763.4716503403733,2785.605748712829,2416.331353064361,24900,C2_d172_s108,24876,24.59344263606215,0.0,0.0,0.0,350.6761590117026,0.0,0.0,350.6761590117026
24906,C2,P1,Q43,740.2572014220044,740.2572014220044,680.74,0.0,0.454,2785.605748712829,2839.171229992633,2785.605748712829,24906,C2_d172_s108,24876,59.517201422004405,0.0,0.0,0.0,336.07676944559,0.0,0.0,336.07676944559
24907,C2,P1,Q43,743.7148996552642,743.7148996552642,692.0645666666666,0.0,0.4803,2839.171229992633,2885.656529682371,2785.605748712829,24906,C2_d172_s108,24876,51.6503329885976,0.0,0.0,0.0,357.20626630442337,0.0,0.0,357.20626630442337
24908,C2,P1,Q43,735.3749578141682,735.3749578141682,678.9196666666667,0.0,0.4766,2885.656529682371,2936.466291715122,2785.605748712829,24906,C2_d172_s108,24876,56.4552911475015,0.0,0.0,0.0,350.47970489423255,0.0,0.0,350.47970489423255
24909,C2,P1,Q43,724.624359588675,724.624359588675,654.775,0.0,0.4618,2936.466291715122,2999.3307153449296,2785.605748712829,24906,C2_d172_s108,24876,69.84935958867504,0.0,0.0,0.0,334.63152925805014,0.0,0.0,334.63152925805014
24910,C2,P1,Q43,736.5988293414927,736.5988293414927,705.0811166666667,0.0,0.5272,2999.3307153449296,3027.6966567522727,2785.605748712829,24906,C2_d172_s108,24876,31.51771267482593,0.0,0.0,0.0,388.3349028288349,0.0,0.0,388.3349028288349
24911,C2,P1,Q43,739.8933050038072,739.8933050038072,711.28885,0.0,0.5608,3027.6966567522727,3053.440666255699,2785.605748712829,24906,C2_d172_s108,24876,28.604455003807175,0.0,0.0,0.0,414.93216544613506,0.0,0.0,414.93216544613506
38160,C2,P1,Q43,596.1922430842724,596.1922430842724,570.8566666666667,0.0,0.4085,3475.983874418339,3498.785893194184,3475.983874418339,38160,C2_d265_s0,38160,25.335576417605694,0.0,0.0,0.0,243.54453129992524,0.0,0.0,243.54453129992524
38161,C2,P1,Q43,-0.0,-0.0,570.1843333333334,0.0,0.4059,3498.785893194184,2865.247745046036,2785.1548426070303,38160,C2_d265_s0,38160,0.0,570.1843333333334,0.0,0.0,-0.0,0.0,0.0,0.0
38162,C2,P1,Q43,617.0871006222533,617.0871006222533,560.3181833333333,0.0,0.4324,2865.247745046036,2916.339770606064,2785.1548426070303,38160,C2_d265_s0,38160,56.768917288919965,0.0,0.0,0.0,266.82846230906233,0.0,0.0,266.82846230906233
38163,C2,P1,Q43,589.9428768648545,589.9428768648545,564.7666666666667,0.0,0.4539,2916.339770606064,2938.998359784433,2785.1548426070303,38160,C2_d265_s0,38160,25.176210198187846,0.0,0.0,0.0,267.7750718089575,0.0,0.0,267.7750718089575
38164,C2,P1,Q43,1409.2997631071125,1409.2997631071125,598.5089166666667,0.0,0.4117,2938.998359784433,3668.7101215808343,3535.1548426070303,38160,C2_d265_s0,38160,810.7908464404459,0.0,0.0,0.0,580.2087124711983,0.0,0.0,580.2087124711983
38165,C2,P1,Q43,1401.6811973852698,1401.6811973852698,606.51065,0.0,0.4114,3668.7101215808343,4384.363614227577,4285.15484260703,38160,C2_d265_s0,38160,795.1705473852697,0.0,0.0,0.0,576.6516446043,0.0,0.0,576.6516446043
38166,C2,P1,Q43,1395.861950474725,1395.861950474725,589.77,0.0,0.4549,4384.363614227577,5109.84636965483,5035.15484260703,38166,C2_d265_s0,38160,806.0919504747251,0.0,0.0,0.0,634.9776012709525,0.0,0.0,634.9776012709525
38167,C2,P1,Q43,1396.9717289726493,1396.9717289726493,597.35335,0.0,0.4413,5109.84636965483,5829.502910730214,5785.15484260703,38166,C2_d265_s0,38160,799.6183789726493,0.0,0.0,0.0,616.4836239956302,0.0,0.0,616.4836239956302
38168,C2,P1,Q43,1396.4125349664068,1396.4125349664068,579.9716666666667,0.0,0.4365,5829.502910730214,6564.29969219998,6535.15484260703,38166,C2_d265_s0,38160,816.4408682997401,0.0,0.0,0.0,609.5340715128366,0.0,0.0,609.5340715128366
38169,C2,P1,Q43,1393.9002889388753,1393.9002889388753,552.68,0.0,0.4529,6564.29969219998,7314.29969219998,7285.15484260703,38166,C2_d265_s0,38160,833.3333333333334,0.0,0.0,7.886955605541971,631.2974408604166,0.0,0.0,631.2974408604166
38170,C2,P1,Q43,566.3096948339747,566.3096948339747,584.05335,0.0,0.4318,7314.29969219998,7294.584519793286,7285.15484260703,38166,C2_d265_s0,38160,0.0,17.74365516602529,0.0,0.0,244.5325262293103,0.0,0.0,244.5325262293103
38171,C2,P1,Q43,583.8749976943806,583.8749976943806,601.8616166666667,0.0,0.418,7294.584519793286,7285.15484260703,7285.15484260703,38166,C2_d265_s0,38160,0.0,8.486709467629954,9.49990950465617,0.0,244.05974903625108,0.0,19.854810864731395,263.91455990098245
38172,C2,P1,Q43,594.0762923377941,594.0762923377941,590.6066666666667,0.0,0.4413,7285.15484260703,7288.277505711045,7285.15484260703,38172,C2_d265_s0,38160,3.46962567112746,0.0,0.0,0.0,262.16586780866857,0.0,0.0,262.16586780866857
38173,C2,P1,Q43,1406.9178139263026,1406.9178139263026,604.56305,0.0,0.4794,7288.277505711045,8010.396793244718,8035.15484260703,38172,C2_d265_s0,38160,802.3547639263027,0.0,0.0,0.0,674.4763999962695,0.0,0.0,674.4763999962695
38174,C2,P1,Q43,1058.9727626530503,1058.9727626530503,607.7995500000001,0.0,0.4675,8010.396793244718,8416.452684632462,8480.250533097855,38172,C2_d265_s0,38160,451.1732126530502,0.0,0.0,0.0,495.06976654030103,0.0,0.0,495.06976654030103
38175,C2,P1,Q43,581.258101530751,581.258101530751,594.9866666666667,0.0,0.4225,8416.452684632462,8416.452684632462,8480.250533097855,38172,C2_d265_s0,38160,0.0,0.0,13.728565135915687,0.0,245.58154789674228,0.0,29.001593849621887,274.58314174636416
38176,C2,P1,Q43,597.0186835555063,597.0186835555063,598.5124,0.0,0.4268,8416.452684632462,8416.452684632462,8480.250533097855,38172,C2_d265_s0,38160,0.0,0.0,1.493716444493657,0.0,254.8075741414901,0.0,3.187590892549464,257.9951650340396
38177,C2,P1,Q43,594.5103171780166,594.5103171780166,587.2797666666667,0.0,0.4588,8416.452684632462,8422.960180092678,8480.250533097855,38172,C2_d265_s0,38160,7.230550511349975,0.0,0.0,0.0,272.761333521274,0.0,0.0,272.761333521274
38178,C2,P1,Q43,586.0656121708506,586.0656121708506,567.005,0.0,0.4777,8422.960180092678,8440.114731046444,8422.960180092678,38178,C2_d265_s0,38160,19.060612170850618,0.0,0.0,0.0,279.9635429340153,0.0,0.0,279.9635429340153
38179,C2,P1,Q43,595.9720058559428,595.9720058559428,578.4799333333334,0.0,0.4584,8440.114731046444,8455.857596316793,8422.960180092678,38178,C2_d265_s0,38160,17.49207252260942,0.0,0.0,0.0,273.19356748436417,0.0,0.0,273.19356748436417
38180,C2,P1,Q43,592.0299615182553,592.0299615182553,591.0519666666667,0.0,0.4106,8455.857596316793,8456.737791683223,8422.960180092678,38178,C2_d265_s0,38160,0.977994851588619,0.0,0.0,0.0,243.08750219939563,0.0,0.0,243.08750219939563
38181,C2,P1,Q43,1406.14160906689,1406.14160906689,586.85,0.0,0.3812,8456.737791683223,9194.100239843425,9172.960180092678,38178,C2_d265_s0,38160,819.2916090668899,0.0,0.0,0.0,536.0211813762984,0.0,0.0,536.0211813762984
38182,C2,P1,Q43,1404.9778082930447,1404.9778082930447,582.1735833333333,0.0,0.4192,9194.100239843425,9934.624042307165,9922.960180092678,38178,C2_d265_s0,38160,822.8042249597114,0.0,0.0,0.0,588.9666972364444,0.0,0.0,588.9666972364444
38183,C2,P1,Q43,580.8654423971781,580.8654423971781,602.7533333333333,0.0,0.4681,9934.624042307165,9922.960180092678,9922.960180092678,38178,C2_d265_s0,38160,0.0,10.497475993038643,11.390414943116616,0.0,271.90311358611905,0.0,26.65926617436444,298.5623797604835
38184,C2,P1,Q43,596.6699027692272,596.6699027692272,623.1283333333333,0.0,0.4666,9922.960180092678,9922.960180092678,9922.960180092678,38184,C2_d265_s0,38160,0.0,0.0,26.458430564106152,0.0,278.4061766321214,0.0,61.72751850605966,340.13369513818105
38185,C2,P1,Q43,620.9698751020975,620.9698751020975,595.523,0.00031666666666666665,0.4048,9922.960180092678,9945.862652684566,9922.960180092678,38184,C2_d265_s0,38160,25.447191768764128,0.0,0.0,0.0,251.36860544132907,0.0,0.0,251.36860544132907
38186,C2,P1,Q43,622.1023837973066,622.1023837973066,591.4709333333334,0.0,0.3873,9945.862652684566,9973.43095810214,9922.960180092678,38184,C2_d265_s0,38160,30.631450463973238,0.0,0.0,0.0,240.94025324469683,0.0,0.0,240.94025324469683
38187,C2,P1,Q43,606.6147116667797,606.6147116667797,616.0716666666666,0.0,0.4222,9973.43095810214,9962.923230324488,9922.960180092678,38184,C2_d265_s0,38160,0.0,9.456954999886875,0.0,0.0,256.1127312657144,0.0,0.0,256.1127312657144
38188,C2,P1,Q43,611.5379324379797,611.5379324379797,604.9007666666666,0.0044666666666666665,0.4225,9962.923230324488,9968.90069951867,9922.960180092678,38184,C2_d265_s0,38160,6.641632437979752,0.0,0.0,0.0,258.37477645504646,0.0,0.0,258.37477645504646
38189,C2,P1,Q43,610.3177062987401,610.3177062987401,600.4158166666667,0.0,0.4173,9968.90069951867,9977.812400187537,9922.960180092678,38184,C2_d265_s0,38160,9.901889632073335,0.0,0.0,0.0,254.68557883846424,0.0,0.0,254.68557883846424
38190,C2,P1,Q43,1428.3130745014698,1428.3130745014698,618.1233333333333,0.0,0.4256,9977.812400187537,10706.98316723886,10727.812400187537,38190,C2_d265_s0,38160,810.1897411681365,0.0,0.0,0.0,607.8900445078256,0.0,0.0,607.8900445078256
38191,C2,P1,Q43,590.55153524288,590.55153524288,625.22745,0.062183333333333334,0.433,10706.98316723886,10706.98316723886,10727.812400187537,38190,C2_d265_s0,38160,0.0,0.0,34.61373142378659,0.0,255.70881476016706,0.0,74.93872853249796,330.64754329266503
38192,C2,P1,Q43,0.0,0.0,614.9081333333334,0.0,0.4518,10706.98316723886,10050.0,10050.0,38190,C2_d265_s0,38160,0.0,591.2848505149732,23.623282818360167,0.0,0.0,0.0,53.364995886675615,53.364995886675615
38193,C2,P1,Q43,629.5515484199963,629.5515484199963,592.9466666666666,0.0,0.4325,10050.0,10082.944393577996,10050.0,38190,C2_d265_s0,38160,36.604881753329664,0.0,0.0,0.0,272.2810446916484,0.0,0.0,272.2810446916484
38194,C2,P1,Q43,1441.02352361894,1441.02352361894,584.8440666666667,0.8660166666666668,0.3613,10082.944393577996,10800.0,10800.0,38190,C2_d265_s0,38160,796.728451580004,0.0,0.0,60.31702203893599,520.6417990835231,0.0,0.0,520.6417990835231
38195,C2,P1,Q43,658.2489074830987,658.2489074830987,666.9134333333333,0.0,0.6152,10800.0,10800.0,10800.0,38190,C2_d265_s0,38160,0.0,0.0,8.664525850234554,0.0,404.9547278836023,0.0,26.652081515321484,431.60680939892376
38196,C2,P1,Q43,0.0,0.0,790.6233333333333,0.0,1.0325,10800.0,9948.539409429473,9948.539409429473,38196,C2_d265_s36,38196,0.0,766.314531513474,24.308801819859355,0.0,0.0,0.0,125.49418939502391,125.49418939502391
38197,C2,P1,Q43,0.0,0.0,818.5693,24.797216666666667,1.0391,9948.539409429473,9098.678966620793,9098.678966620793,38196,C2_d265_s36,38196,0.0,764.8743985278121,28.89768480552118,0.0,0.0,0.0,150.13792140708526,150.13792140708526
38198,C2,P1,Q43,0.0,0.0,805.3289166666667,62.66909999999999,0.9449,9098.678966620793,8308.715740220818,8308.715740220818,38196,C2_d265_s36,38196,0.0,710.9669037599781,31.69291290668866,0.0,0.0,0.0,149.73316702765058,149.73316702765058
38199,C2,P1,Q43,0.0,0.0,798.6999999999999,108.23125,0.9432,8308.715740220818,7569.478273143221,7569.478273143221,38196,C2_d265_s36,38196,0.0,665.3137203698374,25.155029630162517,0.0,0.0,0.0,118.63111973584644,118.63111973584644
38200,C2,P1,Q43,0.0,0.0,792.88475,162.30073333333334,0.9146,7569.478273143221,6868.829365735814,6861.264427239195,38196,C2_d265_s36,38196,0.0,630.5840166666667,0.0,0.0,0.0,0.0,0.0,0.0
38201,C2,P1,Q43,0.0,0.0,792.5254333333334,207.64328333333333,0.8673,6868.829365735814,6218.960310180258,6198.878310689041,38196,C2_d265_s36,38196,0.0,584.88215,0.0,0.0,0.0,0.0,0.0,0.0
38202,C2,P1,Q43,0.0,0.0,798.1750000000001,251.9625,0.8271,6218.960310180258,5621.354137304939,5621.354137304939,38202,C2_d265_s36,38196,0.0,537.8455555877866,8.366944412213456,0.0,0.0,0.0,34.601498616708746,34.601498616708746
38203,C2,P1,Q43,0.0,0.0,802.7136666666667,317.99083333333334,0.8061,5621.354137304939,5086.964387794535,5086.964387794535,38202,C2_d265_s36,38196,0.0,480.9507745593643,3.772058773969036,0.0,0.0,0.0,15.2032828884822,15.2032828884822
38204,C2,P1,Q43,0.0,0.0,797.7029833333332,372.39463333333333,0.8269,5086.964387794535,4614.399554461202,4590.840954883514,38202,C2_d265_s36,38196,0.0,425.3083499999999,0.0,0.0,0.0,0.0,0.0,0.0
38205,C2,P1,Q43,0.0,0.0,776.7516666666667,415.43125000000003,0.8096,4614.399554461202,4212.9324248315725,4148.564415787483,38202,C2_d265_s36,38196,0.0,361.32041666666663,0.0,0.0,0.0,0.0,0.0,0.0
38206,C2,P1,Q43,138.5294330134894,92.26462468015853,767.8137,482.34543333333335,0.6878,4212.9324248315725,3998.2617115132302,3911.155184353182,38202,C2_d265_s36,38196,0.0,193.20364198650816,0.0,0.0,63.45960885501304,15.910467585832487,0.0,79.37007644084552
38207,C2,P1,Q43,0.0,0.0,914.9736166666667,557.2434,0.8469,3998.2617115132302,3600.7836929947116,3549.9578245637504,38202,C2_d265_s36,38196,0.0,357.7302166666667,0.0,0.0,0.0,0.0,0.0,0.0
38208,C2,P1,Q43,0.0,0.0,1116.8433333333335,625.5187500000001,1.1849,3600.7836929947116,3129.4189751287477,3129.4189751287477,38208,C2_d265_s36,38196,0.0,424.2282460793676,67.09633725396583,0.0,0.0,0.0,397.51225006112054,397.51225006112054
38209,C2,P1,Q43,0.0,0.0,1110.83115,686.60415,1.1921,3129.4189751287477,2676.5048552772137,2676.5048552772137,38208,C2_d265_s36,38196,0.0,407.6227078663806,16.604292133619367,0.0,0.0,0.0,98.96988326243823,98.96988326243823
38210,C2,P1,Q43,0.0,0.0,1078.2838,737.9841500000001,1.1184,2676.5048552772137,2303.6210176763325,2303.6210176763325,38208,C2_d265_s36,38196,0.0,335.5954538407931,4.704196159206731,0.0,0.0,0.0,26.30586492228404,26.30586492228404
38211,C2,P1,Q43,0.0,0.0,1105.9950000000001,783.1062499999999,1.1227,2303.6210176763325,1999.289675266905,1999.289675266905,38208,C2_d265_s36,38196,0.0,273.8982081684847,48.990541831515486,0.0,0.0,0.0,275.00840657121216,275.00840657121216
38212,C2,P1,Q43,0.0,0.0,1100.0135833333334,832.8488333333333,1.0962,1999.289675266905,1754.9283212833052,1754.9283212833052,38208,C2_d265_s36,38196,0.0,219.9252185852399,47.23953141476014,0.0,0.0,0.0,258.9198716843003,258.9198716843003
38213,C2,P1,Q43,0.0,0.0,1077.0705500000001,900.0535666666666,1.0174,1754.9283212833052,1579.811533740839,1579.811533740839,38208,C2_d265_s36,38196,0.0,157.6051087882196,19.411874545113932,0.0,0.0,0.0,98.74820581099458,98.74820581099458
38214,C2,P1,Q43,0.0,0.0,1071.2616666666665,967.975,0.9516,1579.811533740839,1473.3395006085968,1473.3395006085968,38214,C2_d265_s36,38196,0.0,95.82482981901792,7.461836847648598,0.0,0.0,0.0,35.50341972111203,35.50341972111203
38215,C2,P1,Q43,0.0,0.0,1091.9557166666666,1003.4251833333333,0.9817,1473.3395006085968,1379.8085328150398,1379.8085328150398,38214,C2_d265_s36,38196,0.0,84.17787101420132,4.352662319132008,0.0,0.0,0.0,21.365042993459465,21.365042993459465
38216,C2,P1,Q43,0.0,0.0,1101.9716166666667,1026.5778833333334,1.0171,1379.8085328150398,1303.7140761832095,1303.7140761832095,38214,C2_d265_s36,38196,0.0,68.4850109686473,6.908722364686028,0.0,0.0,0.0,35.13430758561079,35.13430758561079
38217,C2,P1,Q43,0.0,0.0,1097.4033333333334,1051.04375,1.0072,1303.7140761832095,1270.907867922178,1270.907867922178,38214,C2_d265_s36,38196,0.0,29.52558743492839,16.833995898404986,0.0,0.0,0.0,84.77600334436751,84.77600334436751
38218,C2,P1,Q43,0.0,0.0,1104.6482166666667,1070.56755,0.9839,1270.907867922178,1270.907867922178,1270.907867922178,38214,C2_d265_s36,38196,0.0,0.0,34.08066666666673,0.0,0.0,0.0,167.65983966666698,167.65983966666698
38219,C2,P1,Q43,0.0,0.0,1094.5292666666667,1080.5508333333335,0.9725,1270.907867922178,1270.907867922178,1270.907867922178,38214,C2_d265_s36,38196,0.0,0.0,13.978433333333214,0.0,0.0,0.0,67.97013208333276,67.97013208333276
38220,C2,P1,Q43,0.0,0.0,1075.9933333333333,1081.29375,0.9784,1270.907867922178,1275.678242922178,1270.907867922178,38220,C2_d265_s36,38196,5.300416666666706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38221,C2,P1,Q43,0.0,0.0,1087.8485333333333,1084.4595666666667,0.9839,1275.678242922178,1275.678242922178,1303.6581477887305,38220,C2_d265_s36,38196,0.0,0.0,3.388966666666647,0.0,0.0,0.0,16.67202151666657,16.67202151666657
38222,C2,P1,Q43,0.0,0.0,1081.4083166666667,1127.3218833333333,0.9513,1275.678242922178,1317.000452922178,1382.9492347511764,38220,C2_d265_s36,38196,45.91356666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38223,C2,P1,Q43,0.0,0.0,1056.0183333333332,1189.95,0.9073,1317.000452922178,1437.5389529221782,1505.4864443282918,38220,C2_d265_s36,38196,133.93166666666684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38224,C2,P1,Q43,0.0,0.0,1062.8238666666666,1209.6129166666667,0.8981,1437.5389529221782,1569.6490979221783,1654.3857350441017,38220,C2_d265_s36,38196,146.7890500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38225,C2,P1,Q43,0.0,0.0,1078.9491166666667,1206.7621833333333,0.7781,1569.6490979221783,1684.6808579221781,1814.01980987762,38220,C2_d265_s36,38196,127.8130666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38226,C2,P1,Q43,0.0,0.0,1078.4266666666667,1226.6125,0.5639,1684.6808579221781,1818.0481079221781,1853.885194296685,38226,C2_d265_s36,38196,148.18583333333322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38227,C2,P1,Q43,665.0435001572235,475.7147664386265,1059.5224333333333,1297.46415,0.4409,1818.0481079221781,2460.338942716942,2496.233501449948,38226,C2_d265_s36,38196,713.6564831052931,0.0,0.0,0.0,209.74264052279042,41.73751934826472,0.0,251.48015987105515
38228,C2,P1,Q43,322.38572183695965,0.0,1051.7829166666668,1368.2814333333333,0.4252,2460.338942716942,2745.187607716942,2744.9630893311137,38226,C2_d265_s36,38196,316.49851666666655,0.0,0.0,0.0,0.0,68.53920446253763,0.0,68.53920446253763
38229,C2,P1,Q43,575.7485138128735,529.7820888128737,1071.92,1399.95625,0.4696,2745.187607716942,3495.187607716942,3494.9630893311137,38226,C2_d265_s36,38196,833.3333333333334,0.0,0.0,24.48500547954029,248.78566890652547,10.792916589999964,0.0,259.5785854965254
38230,C2,P1,Q43,519.6655083867746,485.57374172010816,1100.6726166666667,1396.6131666666668,0.5048,3495.187607716942,4198.55047026504,4244.963089331113,38226,C2_d265_s36,38196,781.5142917201083,0.0,0.0,0.0,245.11762482031062,8.604761906666612,0.0,253.72238672697725
38231,C2,P1,Q43,449.4940707902932,427.2769624569604,1061.9253666666666,1405.9018166666667,0.4546,4198.55047026504,4892.6785414763035,4994.963089331113,38226,C2_d265_s36,38196,771.2534124569604,0.0,0.0,0.0,194.2401071329342,5.0499487241665495,0.0,199.29005585710075
38232,C2,P1,Q43,367.8476126399729,320.2290408118945,982.2816666666666,1435.59375,0.3613,4892.6785414763035,5588.865553207009,5553.881626831033,38232,C2_d265_s72,38232,773.5411241452279,0.0,0.0,0.0,115.69875244533749,8.602295000742366,0.0,124.30104744607985
38233,C2,P1,Q43,340.08948005213097,340.08948005213097,969.2598833333333,1448.3985833333334,0.3481,5588.865553207009,6326.170915253927,6275.329781831032,38232,C2_d265_s72,38232,819.228180052131,0.0,0.0,0.0,118.38514800614679,0.0,0.0,118.38514800614679
38234,C2,P1,Q43,345.5284141199634,345.5284141199634,988.3075333333333,1430.2115666666666,0.3859,6326.170915253927,7034.8601179618945,7014.166291831032,38232,C2_d265_s72,38232,787.4324474532967,0.0,0.0,0.0,133.33941500889387,0.0,0.0,133.33941500889387
38235,C2,P1,Q43,391.5144340203933,384.5979173537264,993.0716666666667,1414.08125,0.387,7034.8601179618945,7759.906868580249,7764.166291831032,38232,C2_d265_s72,38232,805.6075006870597,0.0,0.0,0.0,148.83939401589214,1.338345975000044,0.0,150.17773999089218
38236,C2,P1,Q43,446.9163259809957,420.67941486988457,980.4257666666667,1440.8882833333334,0.3271,7759.906868580249,8509.906868580249,8514.166291831032,38232,C2_d265_s72,38232,833.3333333333334,0.0,0.0,47.80859820321791,137.60423660393926,4.2910468122222225,0.0,141.89528341616148
38237,C2,P1,Q43,0.0,0.0,1015.2651999999999,1424.4440000000002,0.4936,8509.906868580249,8878.16778858025,8856.467162370134,38232,C2_d265_s72,38232,409.17880000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38238,C2,P1,Q43,0.0,0.0,1068.0883333333334,1355.85625,0.8213,8878.16778858025,9137.15891358025,9168.849243512526,38238,C2_d265_s72,38232,287.7679166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38239,C2,P1,Q43,0.0,0.0,1042.2472166666666,1314.1581333333334,0.9285,9137.15891358025,9381.87873858025,9453.922171820748,38238,C2_d265_s72,38232,271.9109166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38240,C2,P1,Q43,0.0,0.0,1013.4041833333334,1292.3498,0.8854,9381.87873858025,9632.92979358025,9732.19677560371,38238,C2_d265_s72,38232,278.9456166666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38241,C2,P1,Q43,0.0,0.0,1019.2716666666666,1267.8812500000001,0.8377,9632.92979358025,9856.67841858025,10004.654275352663,38238,C2_d265_s72,38232,248.6095833333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38242,C2,P1,Q43,0.0,0.0,1026.9902333333332,1232.4264166666667,0.8574,9856.67841858025,10041.57098358025,10224.059408917828,38238,C2_d265_s72,38232,205.43618333333347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38243,C2,P1,Q43,0.0,0.0,1048.6416333333334,1204.69615,0.8948,10041.57098358025,10182.02004858025,10402.251435574015,38238,C2_d265_s72,38232,156.0545166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38244,C2,P1,Q43,0.0,0.0,1068.2549999999999,1182.4937499999999,0.9188,10182.02004858025,10284.83492358025,10353.429838182077,38244,C2_d265_s72,38232,114.23874999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38245,C2,P1,Q43,0.0,0.0,1049.77675,1139.6694666666667,0.9422,10284.83492358025,10365.73836858025,10487.288272654405,38244,C2_d265_s72,38232,89.89271666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38246,C2,P1,Q43,0.0,0.0,1035.4709833333334,1065.57745,0.9638,10365.73836858025,10392.834188580251,10569.171773550714,38244,C2_d265_s72,38232,30.10646666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38247,C2,P1,Q43,0.0,0.0,1039.4333333333334,975.6750000000001,1.0143,10392.834188580251,10392.834188580251,10579.768613006236,38244,C2_d265_s72,38232,0.0,0.0,63.758333333333326,0.0,0.0,0.0,323.3503875,323.3503875
